question;answer;score;key;title
What are advantages of a 'Digital Twin'?;rapid conception, accurate mapping, virtual simulation, and co-evolution;0.5699;QL4WMN7G;DTCluster: A CFSFDP Improved Algorithm for RFID Trajectory Clustering Under Digital-twin Driven
What are advantages of a 'Digital Twin'?;faster algorithms and amount of available data;0.5691;P67LATF4;Digital twin-driven rapid individualised designing of automated flow-shop manufacturing system
What are advantages of a 'Digital Twin'?;current data (and service) integration problems;0.5682;DH5MY64P;SEDIT: Semantic Digital Twin Based on Industrial IoT Data Management and Knowledge Graphs
What are advantages of a 'Digital Twin'?;real-time monitoring, optimization simulation, and intelligent forecasting;0.5681;VFEWZHFY;Information modeling for cyber-physical production system based on digital twin and AutomationML
What are advantages of a 'Digital Twin'?;helped staff to predict the remaining useful life of spacecraft;0.5678;RQERGPUU;A Product Quality Monitor Model With the Digital Twin Model and the Stacked Auto Encoder
What are advantages of a 'Digital Twin'?;multi-source data fusion and management;0.5675;A88MB72M;Equipment energy consumption management in digital twin shop-floor: A framework and potential applications
What are advantages of a 'Digital Twin'?;Sensor based Tracking and Machine Vision;0.5671;U6R39SYM;Review on the Application of Industry 4.0 Digital Twin Technology to the Quality Management
What are advantages of a 'Digital Twin'?;higher level of connectivity, intelligence and autonomy;0.5664;ZII8VP95;Machine tool digital twin: Modelling methodology and applications
What are advantages of a 'Digital Twin'?;facilitate complex and adaptive decision-making;0.5656;IMCMWAMK;Human Digital Twin: Enabling Human-Multi Smart Machines Collaboration
What are advantages of a 'Digital Twin'?;focus on the simulation of different scenarios;0.5655;U9UCIP9I;The Digital Twin – Birth of an Integrated System in the Digital Age
What are advantages of a 'Digital Twin'?;enhancing transparency and revealing potentials for optimization measures in production systems;0.5642;FRKXV593;The Digital Twin: Demonstrating the Potential of Real Time Data Acquisition in Production Systems
What are advantages of a 'Digital Twin'?;highlights and limitations;0.5628;WBQY93UF;Digital twin for battery systems: Cloud battery management system with online state-of-charge and state-of-health estimation
What are advantages of a 'Digital Twin'?;various design strategies coupled with a specific business/service model;0.5601;V9E4Q5GY;Digital Twin as a decision-making tool to opt for the most promising Product Design Strategies in a Circular Economy
What are advantages of a 'Digital Twin'?;Diagnostics, Optimisation and Prediction;0.5591;JLUW5LIF;Digital Twin Applications: Diagnostics, Optimisation and Prediction
What are advantages of a 'Digital Twin'?;prevention of substandard products which do not meet quality requirements;0.5585;CUYMP9GJ;Improvement of the quality of designed cylindrical grinding cycle with traverse feeding based on the use of digital twin options
What are advantages of a 'Digital Twin'?;Having the mechanical properties of the parts, locating schemes and joining procedure;0.5573;M33SUG6F;Individualizing Locator Adjustments of Assembly Fixtures Using a Digital Twin
What are advantages of a 'Digital Twin'?;open source;0.5572;Y96KFRB4;Dracena: Real-Time Digital Twin Platform
What are advantages of a 'Digital Twin'?;reducing the time to market;0.5564;M9FHUQIK;On the virtual optimization of CAI-CAx loop based on the digital twin: sculpture surface demonstrator
What are advantages of a 'Digital Twin'?;it does not get tired or become stagnant;0.5556;VPEKAMLS;The digital twin technology and its role in manufacturing
What are advantages of a 'Digital Twin'?;reducing the lead time of the product development cycle and manufacturing much simpler;0.5548;572LPHHW;An Investigation of Smart Manufacturing Using Digital Thread and Digital Twin Technology for Enhancement of Product Life Cycle
What are advantages of a 'Digital Twin'?;There has not been necessary to include any additional hardware for fault detection;0.5546;V47FU86Z;Fault injection in Digital Twin as a means to test the response to process faults at virtual commissioning
What are advantages of a 'Digital Twin'?;improve the competitiveness and productivity;0.553;8PUA6WJ3;Digital Twin Applications: A Review
What are advantages of a 'Digital Twin'?;decrease in prediction uncertainty;0.5526;QSNVT36M;Toward the digital twin of additive manufacturing: Integrating thermal simulations, sensing, and analytics to detect process faults
What are advantages of a 'Digital Twin'?;improve planning reliability;0.5521;SBUJVDXA;Intelligent control of an assembly station by integration of a digital twin for employees into the decentralized control system
What are advantages of a 'Digital Twin'?;emphasizes the interconnection of the physical and cyberspace;0.5517;GTGQ87T7;User acceptance of virtual reality technology for practicing digital twin-based crisis management
What are advantages of a 'Digital Twin'?;boosts its potential;0.5516;HB34W7ZP;Virtual monitoring method for hydraulic supports based on digital twin theory
What are advantages of a 'Digital Twin'?;leads to added value, and creates new markets;0.5515;92IKZYUB;NDE 4.0: The Fourth Revolution in Non- Destructive Evaluation: Digital Twin, Semantics, Interfaces, Networking, Feedback, New Markets and Integration into the Industrial Internet of Things
What are advantages of a 'Digital Twin'?;most of the manufacturing phenomena are stochastically nonlinear;0.5514;YDXA6GDW;Creating Digital Twin of Processed Surface for Industry 4.0
What are advantages of a 'Digital Twin'?;cost-efficient, highly reliable, and security test-oriented;0.5514;IJGW6UVW;Deriving a Cost-Effective Digital Twin of an ICS to Facilitate Security Evaluation
What are advantages of a 'Digital Twin'?;improved flexibility, scalability and efficiency;0.5505;5PQEURHP;Automatic Generation of a Simulation-Based Digital Twin of an Industrial Process Plant
What are advantages of a 'Digital Twin'?;increase of reliability, and timely assessment of mission parameters;0.5496;GKL3GBBR;Digital Twin in Industry: State-of-the-Art
What are advantages of a 'Digital Twin'?;reducing maintenance cost;0.5496;BS4Y99Y7;Airframe digital twin technology adaptability assessment and technology demonstration
What are advantages of a 'Digital Twin'?;improve both the flexibility and the efficiency;0.5472;C25GCGK2;Automatic Generation of Digital Twin ased on Scanning and Object Recognition
What are advantages of a 'Digital Twin'?;higher efficiency, accuracy and economic gains;0.547;TIKPF7GD;Contribution to the development of a Digital Twin based on product lifecycle to support the manufacturing process
What are advantages of a 'Digital Twin'?;rapid and sustainable product development;0.5458;GKUTE33A;Industry 4.0 - Digital Twin Applied to Direct Digital Manufacturing
What are advantages of a 'Digital Twin'?;this problem does not affect the quality of the final results;0.5457;ZFDVBFFN;Data-driven ship digital twin for estimating the speed loss caused by the marine fouling
What are advantages of a 'Digital Twin'?;improving the production efficiency of intelligent manufacturing units and reducing production costs;0.5445;9WPEQNP7;Digital twin process and simulation operation control technology for intelligent manufacturing unit
What are advantages of a 'Digital Twin'?;the need to gain computational results in real-time;0.5443;CKK9P88U;The medical digital twin assisted by Reduced Order Models and Mesh Morphing
What are advantages of a 'Digital Twin'?;developing the needed computational capability, software tools, and workforce to leverage that capability;0.5432;DNHFMXAH;Is Digital Thread/Digital Twin Affordable? A Systemic Assessment of the Cost of DoD’s Latest Manhattan Project
What are advantages of a 'Digital Twin'?;increasing the overall operational efficiency of seismic vessels through digitisation and automation;0.543;7EH2EZMB;Seismic RTDT: Real-Time Digital Twin for Boosting Performance of Seismic Operations
What are advantages of a 'Digital Twin'?;reducing overhead and saving resources;0.5429;3EI6UF47;Cloud-Based Digital Twin for Industrial Robotics
What are advantages of a 'Digital Twin'?;highly flexible and reusable;0.5409;MTIIC78R;Modular based flexible digital twin for factory design
What are advantages of a 'Digital Twin'?;increasing computational capacity;0.5407;MG5A9EK7;Industrial IoT integrated with Simulation – A Digital Twin approach to support real-time decision making
What are advantages of a 'Digital Twin'?;many IoT protocol connectors already implemented and usable;0.5407;KQ7KUXYU;A Reference Architecture for Smart Building Digital Twin
What are advantages of a 'Digital Twin'?;digitizing elements, processes and systems of physical entities;0.5397;3C7P2RSU;Digital geoTwin Vienna: Towards a Digital Twin City as Geodata Hub
What are advantages of a 'Digital Twin'?;shorter product life cycles;0.5395;UN6UGX5A;A Survey on the Necessity for a Digital Twin of Production in the Automotive Industry
What are advantages of a 'Digital Twin'?;The Max’s engines are larger and mounted farther forward on the wings;0.5383;897TQYWA;On Risk of Digital Twin Implementation in Marine Industry: Learning from Aviation Industry
What are advantages of a 'Digital Twin'?;limited amount of time and reasonable budget;0.5379;GGKVLFC2;Digital Twin: Research Framework to Support Preventive Conservation Policies
What are advantages of a 'Digital Twin'?;the complexity of the system affects the human skill of decision making;0.5379;5AHPCIYX;Modular Fault Ascription and Corrective Maintenance Using a Digital Twin
What are advantages of a 'Digital Twin'?;adaptation of the calculation units;0.5351;EVSAD75U;IoT-based Mine Ventilation Control System Architecture with Digital Twin
What are advantages of a 'Digital Twin'?;advantageous and need to be explored further;0.5351;35T3W4KX;Man, machine and work in a digital twin setup: a case study
What are advantages of a 'Digital Twin'?;reduce waiting time and improve the efficiency of vehicle motion;0.532;PC28JQQY;A Digital Twin-Based Approach for Designing and Multi-Objective Optimization of Hollow Glass Production Line
What are advantages of a 'Digital Twin'?;intelligent, integrated and high-speed;0.5317;9UKU3LWV;Digital Twin for Machining Tool Condition Prediction
What are advantages of a 'Digital Twin'?;All forces and torques are modeled in the software;0.5313;XXAPFNNH;Modeling and implementation of a digital twin of material flows based on physics simulation
What are advantages of a 'Digital Twin'?;globalized improvement of healthcare;0.5288;NI4RMT4H;A Survey on Digital Twin: Definitions, Characteristics, Applications, and Design Implications
What are advantages of a 'Digital Twin'?;production planning, production process operation instructions, and production elements;0.5268;MUR2TA47;Framework for manufacturing-tasks semantic modelling and manufacturing-resource recommendation for digital twin shop-floor
What are advantages of a 'Digital Twin'?;stable and reasonable evaluation result;0.5267;UYCNHB5N;Digital Twin Driven Green Performance Evaluation Methodology of Intelligent Manufacturing: Hybrid Model Based on Fuzzy Rough-Sets AHP, Multistage Weight Synthesis, and PROMETHEE II
What are advantages of a 'Digital Twin'?;can simulate and mirror its behavior and performance;0.5262;RJIJDASM;Digital twin-based assembly data management and process traceability for complex products
What are advantages of a 'Digital Twin'?;advanced concepts and technologies;0.5251;IFSZTZEC;Digital Twin Driven Inclusive Manufacturing Using Emerging Technologies
What are advantages of a 'Digital Twin'?;most of these functions would inform the strategic and tactical planning functions;0.5237;AJZ7RUVE;The Digital (Mission) Twin: an Integrating Concept for Future Adaptive Cyber-Physical-Human Systems
What are advantages of a 'Digital Twin'?;uncertainty and reliability estimates;0.5234;HK8NIWIS;On the Effects of Modeling As-Manufactured Geometry: Toward Digital Twin
What are advantages of a 'Digital Twin'?;quick identification of the root measured value;0.5227;UNQE5KVW;A Digital Twin for Automated Root-Cause Search of Production Alarms Based on KPIs Aggregated from IoT
What are advantages of a 'Digital Twin'?;capable of updating its beliefs with newly arriving sensor data;0.5225;VMP5Z23U;Digital Twin for Reliability Analysis During Design and Operation of Mechatronic Systems
What are advantages of a 'Digital Twin'?;any alternatives are essentially not an option;0.5214;HXDTCCPK;The Digital Twin: Virtual Validation In Electronics Development And Design
What are advantages of a 'Digital Twin'?;software environment support;0.5211;7L4L2VAH;Digital Twin of Solid Rocket Motor, Problem and Challenge
What are advantages of a 'Digital Twin'?;improve equipment maintenance;0.5204;ADELY84F;Research on Application of Digital Twin in Simulation of Equipment Maintenance Support
What are advantages of a 'Digital Twin'?;speed up drilling [1] and simplify monitoring of the drilling process;0.5192;4Z22RRYV;Digital Twin of a Research Organization: Approaches and Methods
What are advantages of a 'Digital Twin'?;helps to understand the overall dynamism and emergentism;0.5187;JTTF536F;An actor based simulation driven digital twin for analyzing complex business systems
What are advantages of a 'Digital Twin'?;intelligent optimization and automation of the energy management and efficiency of the building system;0.5163;8RBTJ2C2;The Potential of Digital Twin Model Integrated With Artificial Intelligence Systems
What are advantages of a 'Digital Twin'?;improving the way personalised care is delivered;0.5157;E2SXZSS2;An appraisal of literature for design and implementation of developing a framework for digital twin and validation through case studies
What are advantages of a 'Digital Twin'?;sustainable competitive advantages and enabling to increase product quality and manage costs effectively;0.5148;WCJYLAE9;Industry Practices of Digital Twin Technology Application in the Russian Federation
What are advantages of a 'Digital Twin'?;merged physical-based system modeling and distributed real-time process data;0.5148;MI7SY7Z7;Dynamic Evaluation Method of Machining Process Planning Based on Digital Twin
What are advantages of a 'Digital Twin'?;providing access to the information they need to improve their processes and make business decisions;0.5147;BPGK8V7N;A review on simulation in digital twin for aerospace, manufacturing and robotics
What are advantages of a 'Digital Twin'?;reducing quality inspection batch;0.5143;5IRID8N4;The modelling and operations for the digital twin in the context of manufacturing
What are advantages of a 'Digital Twin'?;the functions of the digital twin have to be established first;0.5141;47HCBX3G;THE DIGITAL TWIN THEORY - DESIGNING A TEST INFRASTRUCTURE USING SYSML
What are advantages of a 'Digital Twin'?;accuracy and adaptiveness in real-time what-if scenarios;0.5134;J3NVSI7T;A molecular dynamics based digital twin for ultrafast laser material removal processes
What are advantages of a 'Digital Twin'?;more accurate and have a wide operational range;0.5126;H2CSBLBG;From ROM of Electrochemistry to AI-Based Battery Digital and Hybrid Twin
What are advantages of a 'Digital Twin'?;improving accuracy;0.5121;2BR3S52Q;Digital Twin Service towards Smart Manufacturing
What are advantages of a 'Digital Twin'?;increased knowledge of past operations would greatly assist decision making today;0.512;3WUNFM3Z;Digital twin of nuclear waste management facilities
What are advantages of a 'Digital Twin'?;modularity, connectivity, and autonomy of industrial systems;0.5116;WWBAPYCB;Digital twin and virtual reality: a co-simulation environment for design and assessment of industrial workstations
What are advantages of a 'Digital Twin'?;reducing costs and time;0.5097;3TEE2XUQ;Digital Twin Modelling of Ship Power and Propulsion Systems: Application of the Open Simulation Platform (OSP)
What are advantages of a 'Digital Twin'?;deepen the understanding of digital twins for synchromodality;0.5094;D5SFLAEM;The Digital Twin concept and its role in reducing uncertainty in synchromodal transport
What are advantages of a 'Digital Twin'?;increase the efficiency of the processing time;0.5091;HSMDQBUG;Design and implementation of a digital twin application for a connected micro smart factory
What are advantages of a 'Digital Twin'?;they are compliant with the AEC industry;0.5077;QQUDTGVI;SPHERE: BIM Digital Twin Platform
What are advantages of a 'Digital Twin'?;enhance HMI;0.5057;642NDEKE;Digital twin enhanced human-machine interaction in product lifecycle
What are advantages of a 'Digital Twin'?;advanced process control and life cycle analysis;0.5054;CTYJMYLC;Digital Twin for Extraction Process Design and Operation
What are advantages of a 'Digital Twin'?;unprecedented levels of safety and reliability;0.5029;HRMCBPU9;The Digital Twin Paradigm for Future NASA and U.S. Air Force Vehicles
What are advantages of a 'Digital Twin'?;optimizing maintenance activities and delivering early indication of any potential production issues;0.5019;HM96IX8F;Real-Time Production Optimization - Applying a Digital Twin Model to Optimize the Entire Upstream Value Chain
What are advantages of a 'Digital Twin'?;fast, noninvasive, reliable, easy-to-use;0.5014;DW6NPJ6H;Create the Individualized Digital Twin for Noninvasive Precise Pulmonary Healthcare
What are advantages of a 'Digital Twin'?;improved efficiency and quality;0.5005;3GYQ5VAC;Demonstration of an Industrial Framework for an Implementation of a Process Digital Twin
What are advantages of a 'Digital Twin'?;provides a new solution for the optimization of production line system;0.4983;AEKM7E7T;A digital twin-based flexible cellular manufacturing for optimization of air conditioner line
What are advantages of a 'Digital Twin'?;speeds up the process of implementing changes for a more efficient and safer offshore world;0.4963;TD6NLD6T;Digital Twin - Engineering with the Human Factor in the Loop
What are advantages of a 'Digital Twin'?;training time and classification accuracy;0.4947;YZFULY4I;Data Construction Method for the Applications of Workshop Digital Twin System
What are advantages of a 'Digital Twin'?;increases productivity;0.4931;SCXTUP4P;Digital Twin for Legacy Systems: Simulation Model Testing and Validation
What are advantages of a 'Digital Twin'?;help to optimize machine use;0.4929;LRIA73PJ;Model-Driven Development of a Digital Twin for Injection Molding
What are advantages of a 'Digital Twin'?;maximum range and endurance;0.4922;KNFS799D;Improving Prediction Capability of Quadcopter Through Digital Twin
What are advantages of a 'Digital Twin'?;holds data and information from the whole life cycle of product;0.4909;3NGYQBZ2;Digital Twin Data Modeling with AutomationML and a Communication Methodology for Data Exchange
What are advantages of a 'Digital Twin'?;Further research regarding stakeholders, use cases and implementation;0.4901;A4Q5WZSU;Architecture of a Digital Twin for Enabling Digital Services for Battery Systems
What are advantages of a 'Digital Twin'?;better connectivity and flexibility;0.4878;6QXIW79J;A state-of-the-art survey of Digital Twin: techniques, engineering product lifecycle management and business innovation perspectives
What are advantages of a 'Digital Twin'?;distributed control and an anomaly detection;0.4847;4X3L8S3G;Digital Twin of manufacturing systems: a case study on increasing the efficiency of reconfiguration
What are advantages of a 'Digital Twin'?;increase the data traceability and perform optimization with a minimum number of physical tests;0.4818;87DPTMGH;Implementation of “Digital Twin” Concept for Modern Project-Based Engineering Education
What are advantages of a 'Digital Twin'?;improve performance of production line and reduce failure rate of production line;0.4812;F6KMN2VJ;Research on Digital Twin Technology for Production Line Design and Simulation
What are advantages of a 'Digital Twin'?;acceptable methodology and framework for manufacturing industries;0.4801;F69GI4F3;A Digital Twin Concept for Manufacturing Systems
What are advantages of a 'Digital Twin'?;terrain, existing and planned buildings, tree locations;0.4799;4D9PVTKL;The Digital Twin of the City of Zurich for Urban Planning
What are advantages of a 'Digital Twin'?;the data does not only flow from the system;0.4795;YBFESUE9;Towards a digital twin: a hybrid data-driven and mechanistic digital shadow to forecast the evolution of lignocellulosic fermentation
What are advantages of a 'Digital Twin'?;without any previous calibration of the results;0.4787;EKCD2XRQ;Development of the simulation model for Digital Twin applications in historical masonry buildings: The integration between numerical and experimental reality
What are advantages of a 'Digital Twin'?;to determine the dependence of imbalance on the rotor speed;0.4784;BIEZJBS7;Information model and software architecture for the implementation of the digital twin of the turbine rotor
What are advantages of a 'Digital Twin'?;to connect the physical and cyber world to work intelligently;0.4781;AMA5QADB;Revolution on digital twin technology—a patent research approach
What are advantages of a 'Digital Twin'?;continuous monitoring of carotid stenosis/stroke potential may take place;0.4732;HL9QWGCY;A semi-active human digital twin model for detecting severity of carotid stenoses from head vibration—A coupled computational mechanics and computer vision method
What are advantages of a 'Digital Twin'?;unrestricted reuse, distribution, and reproduction in any medium;0.4727;CNPU63SP;The ‘Digital Twin’ to enable the vision of precision cardiology
What are advantages of a 'Digital Twin'?;verification and assessment of accuracy of work of the double;0.4723;U6QPZNLA;Development and creation a model of a digital twin of the cubepart rectification installation for the separation of a binary water-alcohol mixture
What are advantages of a 'Digital Twin'?;it allows you to estimate what you cannot measure directly and thus improve your model;0.4721;VTUM9XYB;How to tell the difference between a model and a digital twin
What are advantages of a 'Digital Twin'?;administrative and regulatory hurdles;0.4696;RIS84EXW;Twin tracks: The drive to create a smart digital model of the UK
What are advantages of a 'Digital Twin'?;predictive maintenance of the roads;0.4674;U5I89LUX;Planning Agricultural Core Road Networks Based on a Digital Twin of the Cultivated Landscape
What are advantages of a 'Digital Twin'?;considerably reduces the cost of computation and time;0.4673;4H28MTEH;Multi-Physics-Resolved Digital Twin of Proton Exchange Membrane Fuel Cells with A Data-Driven Surrogate Model
What are advantages of a 'Digital Twin'?;static and dynamic aspects;0.4656;MDDXCPAC;Synchronizing physical factory and its digital twin through an IIoT middleware: a case study
What are advantages of a 'Digital Twin'?;minimizing remodeling costs;0.4648;Q8AINU7E;Application of a Hybrid Digital Twin Concept for Factory Layout Planning
What are advantages of a 'Digital Twin'?;knowledge-driven framework;0.464;C2MHQZYV;A data- and knowledge-driven framework for digital twin manufacturing cell
What are advantages of a 'Digital Twin'?;better decision making around maintenance, integrity and performance;0.4631;JATLBXPV;Digital Twin Through the Life of a Field
What are advantages of a 'Digital Twin'?;flexibility combined with a high material utilization and virtually no tool wear;0.4622;N5FGP5WW;Data-driven Digital Twin approach for process optimization: an industry use case
What are advantages of a 'Digital Twin'?;driver intention prediction and traffic congestion avoidance;0.4602;CFRQCR34;A novel digital twin-centric approach for driver intention prediction and traffic congestion avoidance
What are advantages of a 'Digital Twin'?;unprecedented operational complexities and security risks;0.4598;57QAGL64;Digital twin framework and its application to power grid online analysis
What are advantages of a 'Digital Twin'?;power source efficiency;0.459;68WE2MAG;Development of digital twin of high frequency generator with self-excitation in Simulink
What are advantages of a 'Digital Twin'?;security and safety;0.4518;HVRNXY7P;Digital twin-based WEEE recycling, recovery and remanufacturing in the background of Industry 4.0
What are advantages of a 'Digital Twin'?;transparency, ease of implementation;0.4514;L2Y2793A;Digital Twin Real-Time FPGA Implementation for Light Electric Vehicle Propulsion System Using EMR Organization
What are advantages of a 'Digital Twin'?;safety benefits in that expert remote assistance could be offered in real time;0.4512;Z7Y9W2V7;Exploring the blue skies potential of digital twin technology for a polar supply and research vessel
What are advantages of a 'Digital Twin'?;automatically detect and correct stuck sensor values;0.4502;7A8M2H67;Using Digital Twin Technology to Ensure Data Quality in Transport Systems
What are advantages of a 'Digital Twin'?;higher efficiency, accuracy and gains economic benefits in the production;0.45;T96GMF6N;Digital Twin in manufacturing: A categorical literature review and classification
What are advantages of a 'Digital Twin'?;cost-effective digitally enabled optimisation;0.4483;5RSDM6PW;The digital twin implementation for linking the virtual representation of human-based production tasks to their physical counterpart in the factory-floor
What are advantages of a 'Digital Twin'?;minimal manual work, for checking and overworking in the engineering software;0.4432;GXT2A3AD;ADVANTAGES OF A DIGITAL TWIN - BIM 7D - FOR HIGH VOLTAGE SUBSTATION ENGINEERING USING OPTICAL SYMBOL RECOGNITION TECHNOLOGY
What are advantages of a 'Digital Twin'?;addition of a cover page and metadata, and formatting for readability;0.4426;R8BN99ID;Digital twin approach for damage-tolerant mission planning under uncertainty
What are advantages of a 'Digital Twin'?;the collectedRUL during their operations;0.4425;VQAINFPT;The use of Digital Twin for predictive maintenance in manufacturing
What are advantages of a 'Digital Twin'?;low volume, and with restricted tolerances;0.4412;9FN9GD27;A Digital Twin for Integrated Inspection System in Digital Manufacturing
What are advantages of a 'Digital Twin'?;feedback from product operation and maintenance to product design;0.441;RUURCQL7;Digital Twin Technology
What are advantages of a 'Digital Twin'?;The DTS could obtain a balance of the configuration cost and theoretical operation cost;0.4404;UMRRU8HK;Digital twin-based designing of the configuration, motion, control, and optimization model of a flow-type smart manufacturing system
What are advantages of a 'Digital Twin'?;virtual representations of physical objects and they can be connected with their physical counterparts;0.4403;TU9MYDMI;Dimensions of Digital Twin Applications - A Literature Review
What are advantages of a 'Digital Twin'?;improve decision making and ensure the system’s autonomy;0.4399;343LU7I9;On the Engineering of IoT-Intensive Digital Twin Software Systems
What are advantages of a 'Digital Twin'?;higher efficiency, accuracy and economic benefits;0.4397;BNS43SCZ;A Review of the Roles of Digital Twin in CPS-based Production Systems
What are advantages of a 'Digital Twin'?;to use this for response predictions and subsequent engineering decisions;0.4389;X9GZT7YE;The digital twin of discrete dynamic systems: Initial approaches and future challenges
What are advantages of a 'Digital Twin'?;relatively cheap and light weight;0.4382;C4JP35PK;Structural Health Management of Damaged Aircraft Structures Using the Digital Twin Concept
What are advantages of a 'Digital Twin'?;greatly enhance the interpretability and expressibility of the diagnostic results;0.4378;Q8AVC8K6;A Digital Twin-Based Approach for the Fault Diagnosis and Health Monitoring of a Complex Satellite System
What are advantages of a 'Digital Twin'?;real-time data processing in logistics;0.4377;8P2594HV;Digital twin for real-time data processing in logistics
What are advantages of a 'Digital Twin'?;cost optimization of the process;0.4376;DZC2B3WZ;The True Digital Twin Concept for Fatigue Re-Assessment of Marine Structures
What are advantages of a 'Digital Twin'?;sustainability-based lifecycle management;0.4321;Q6ITVP67;Digital twin aided sustainability-based lifecycle management for railway turnout systems
What are advantages of a 'Digital Twin'?;gives the opportunity to interact with and operate it in real time;0.4294;4EH6FGYK;Micro Manufacturing Unit – Creating Digital Twin Objects with Common Engineering Software
What are advantages of a 'Digital Twin'?;effectiveness;0.4276;2JVRVXWD;Sensor Control in Anti-Submarine Warfare—A Digital Twin and Random Finite Sets Based Approach
What are advantages of a 'Digital Twin'?;improve the accuracy and comprehensiveness of real-time state data;0.4249;6FTKLGVI;Prediction maintenance integrated decision-making approach supported by digital twin-driven cooperative awareness and interconnection framework
What are advantages of a 'Digital Twin'?;high complexity and different configurations;0.4248;W5C8RQDQ;The Digital Twin, Demonstrating the Potentials of Monitoring of Product/Process: a Case Based on an Agile Manufacturing Control Line
What are advantages of a 'Digital Twin'?;improving system maintenance over time based on system operation and maintenance history;0.4237;ZUM783ZD;Leveraging Digital Twin Technology in Model-Based Systems Engineering
What are advantages of a 'Digital Twin'?;gaining abilities to learn, configure and execute with cognitive intelligence;0.423;2C997CVV;Digital Twin-driven smart manufacturing: Connotation, reference model, applications and research issues
What are advantages of a 'Digital Twin'?;preventive conservation;0.4229;VECHY4L6;DIGITAL TWIN: A HBIM-BASED METHODOLOGY TO SUPPORT PREVENTIVE CONSERVATION OF HISTORIC ASSETS THROUGH HERITAGE SIGNIFICANCE AWARENESS
What are advantages of a 'Digital Twin'?;high-quality geometry;0.4228;ZF4KXHTQ;From LiDAR point cloud towards digital twin city: Clustering city objects based on Gestalt principles
What are advantages of a 'Digital Twin'?;calculates the moving resistance along the belt from the current operating conditions;0.4221;GKPXJQLQ;Digital twin based method to monitor and optimize belt conveyor maintenance and operation
What are advantages of a 'Digital Twin'?;sensing its environment;0.4214;TJMJYHAG;Digital Twin Concepts in Manufacturing Industries - A Literature Review and Avenues for Further Research
What are advantages of a 'Digital Twin'?;has the exact same features as the existing large hydro generator;0.4188;VH5W8XBL;Insights into Digital Twin Based on Finite Element Simulation of a Large Hydro Generator
What are advantages of a 'Digital Twin'?;advanced visualization of the services of the industry 4.0;0.4165;2YMZMVNZ;Towards improving the future of manufacturing through digital twin and augmented reality technologies
What are advantages of a 'Digital Twin'?;creation of improved value chains;0.4157;4BCP5CKN;Next Generation Digital Twin
What are advantages of a 'Digital Twin'?;expensive and time consuming;0.4131;5M59LGLP;Description of the cyclic material behaviour of aluminium wrought alloys as basis for a digital twin
What are advantages of a 'Digital Twin'?;cycle time and OPEX reductions;0.4124;2CPJBRJ9;Developing a Digital Twin: The Roadmap for Oil and Gas Optimization
What are advantages of a 'Digital Twin'?;enable further processing of compound multimodal data structures;0.4122;DN7WGIDE;Digital twin information technology for biomedical data complex representation and processing
What are advantages of a 'Digital Twin'?;Digital twin accessibility and processibility by PLM systems;0.411;J3XCU3YR;Digital twin technology – An approach for Industrie 4.0 vertical and horizontal lifecycle integration
What are advantages of a 'Digital Twin'?;money-saving advantages in acquisition and operation;0.4088;B4MRINUS;A Survey Paper on Concept of Digital Twin in Modern Era
What are advantages of a 'Digital Twin'?;symmetry of the deposit along the x-z plane;0.408;SLLGI9M2;Building blocks for a digital twin of additive manufacturing
What are advantages of a 'Digital Twin'?;root cause analysis and product quality monitoring;0.4049;DLG9LDRA;A Digital Twin-Driven Approach for On-line Controlling Quality of Marine Diesel Engine Critical Parts
What are advantages of a 'Digital Twin'?;its versatile nature and its ability to provide a solution for any given scenario;0.4016;JLBY6SMH;Understanding the role of a Digital Twin in Integrated Vehicle Health Management (IVHM)*
What are advantages of a 'Digital Twin'?;wide availability and repeatability of virtually experienced data;0.4014;UCS7UE3H;Product Processes based on Digital Twin
What are advantages of a 'Digital Twin'?;Different faults;0.4007;YSS5AWTE;IEEE 1451 Smart Sensor Digital Twin Federation for IoT/CPS Research
What are advantages of a 'Digital Twin'?;different levels of uncertainty in the system;0.3995;JXKXHTDS;Integration of an energy management tool and digital twin for coordination and control of multi-vector smart energy systems
What are advantages of a 'Digital Twin'?;centralized analysis and control of the production process;0.3976;C2KVEFBF;The Digital Twin: Realizing the Cyber-Physical Production System for Industry 4.0
What are advantages of a 'Digital Twin'?;accelerated high-fidelity structural analysis;0.3972;KBT8PDJL;True Fatigue Life Calculation Using Digital Twin Concept and Operational Modal Analysis
What are advantages of a 'Digital Twin'?;improve the accuracy and efficiency;0.3966;PEQCF6ZG;Digital Twin Driven Green Material Optimal-Selection towards Sustainable Manufacturing
What are advantages of a 'Digital Twin'?;previous development models or a process-owner solution;0.3953;237467Q3;'MIRROR, MIRROR, ON THE WALL’: ROBOTIC PROCESS AUTOMATION IN THE PUBLIC SECTOR USING A DIGITAL TWIN
What are advantages of a 'Digital Twin'?;saving all simulation results to a database;0.3932;WBX7Q85E;An architectural approach to process control of gas compressor stations with a low temperature separation gas preparation unit based on a digital twin
What are advantages of a 'Digital Twin'?;better understanding of the disease;0.3909;GZ546E6H;Synthetic PPG generation from haemodynamic model with baroreflex autoregulation: a Digital twin of cardiovascular system
What are advantages of a 'Digital Twin'?;provides predictions about the fitness outcome and suggestions to improve it;0.3905;76JJWD29;Human Digital Twin for Fitness Management
