question;answer;score;key;title
What are recommendations for future research related to 'Digital Twins'?;probability of detection (POD) curves and the repair crack size;0.2399;IRXT3XZF;Probabilistic methods for risk assessment of airframe digital twin structures
What are recommendations for future research related to 'Digital Twins'?;physics-based modeling techniques;0.2394;DBAGZ9KI;A Simulation-Based Digital Twin for Model-Driven Health Monitoring and Predictive Maintenance of an Automotive Braking System
What are recommendations for future research related to 'Digital Twins'?;different approaches to automatically adjust a faulty implementation by using synthesis or similar techniques;0.2392;SCXTUP4P;Digital Twin for Legacy Systems: Simulation Model Testing and Validation
What are recommendations for future research related to 'Digital Twins'?;structural/ thermal and other analysis on the design;0.2384;JLBY6SMH;Understanding the role of a Digital Twin in Integrated Vehicle Health Management (IVHM)*
What are recommendations for future research related to 'Digital Twins'?;Swiss energy regulation recommendations;0.2379;Q4E78529;Coupled simulation of thermally active building systems to support a digital twin
What are recommendations for future research related to 'Digital Twins'?;different streams of research related to employing AI in disaster management;0.2354;5AQLPFJQ;Disaster City Digital Twin: A vision for integrating artificial and human intelligence for disaster management
What are recommendations for future research related to 'Digital Twins'?;we intend to implement other data repositories;0.2351;A6KZXRXT;Visualising the digital twin using web services and augmented reality
What are recommendations for future research related to 'Digital Twins'?;certain Linux distributions;0.2326;U7WBW5U5;Using Digital Twin Data for the Attribute-Based Usage Control of Value-Added Networks
What are recommendations for future research related to 'Digital Twins'?;big data analytics;0.2315;8P2594HV;Digital twin for real-time data processing in logistics
What are recommendations for future research related to 'Digital Twins'?;obtaining of hemodynamic and shear stress;0.2309;GKZ4GI9F;Methods of computational modeling of coronary heart vessels for its digital twin
What are recommendations for future research related to 'Digital Twins'?;Numerous questions;0.2287;U9UCIP9I;The Digital Twin – Birth of an Integrated System in the Digital Age
What are recommendations for future research related to 'Digital Twins'?;management of design version and process version in the forward process;0.2284;RJIJDASM;Digital twin-based assembly data management and process traceability for complex products
What are recommendations for future research related to 'Digital Twins'?;technical challenges associated with building the perfect clone of a complex fighter-type aircraft;0.2277;YMFKQZEF;Demonstrated Benefits of a Nascent Digital Twin
What are recommendations for future research related to 'Digital Twins'?;product lifecycle management, mission requirements;0.2216;EGURTTDW;Visualisation of the Digital Twin data in manufacturing by using Augmented Reality
What are recommendations for future research related to 'Digital Twins'?;usage of data in DT-driven intelligent applications;0.221;YZFULY4I;Data Construction Method for the Applications of Workshop Digital Twin System
What are recommendations for future research related to 'Digital Twins'?;the need to gain computational results in real-time;0.2208;CKK9P88U;The medical digital twin assisted by Reduced Order Models and Mesh Morphing
What are recommendations for future research related to 'Digital Twins'?;more topics;0.2199;CGILSEXZ;AN APPROACH FOR THE IMPLEMENTATION OF THE DIGITAL TWIN IN THE AUTOMOTIVE WIRING HARNESS FIELD
What are recommendations for future research related to 'Digital Twins'?;we design a Chi-square detector to monitor the estimation process;0.2188;C2D77GFH;A Game-Theoretic Approach to Secure Estimation and Control for Cyber-Physical Systems with a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;the communication between several DTs;0.2188;7SE535CS;Recent and prospective developments in power system control centers: Adapting the digital twin technology for application in power system control centers
What are recommendations for future research related to 'Digital Twins'?;Product Lifecycle Management and Digital Twin Design;0.2178;LXWGZLR4;Unlocking Potentials of Building Energy Systems’ Operational Efficiency: Application of Digital Twin Design for HVAC systems
What are recommendations for future research related to 'Digital Twins'?;data synchronization and aggregation procedures;0.2174;DN7WGIDE;Digital twin information technology for biomedical data complex representation and processing
What are recommendations for future research related to 'Digital Twins'?;DT-AI-IoT decisions;0.2156;Y4QYP5DW;Combination of Digital Twin and Artificial Intelligence in Manufacturing Using Industrial IoT
What are recommendations for future research related to 'Digital Twins'?;more derived units and taxonomies;0.2153;DGMXZVQ6;Smart City Platform Enabling Digital Twin
What are recommendations for future research related to 'Digital Twins'?;a telematics-based driverassistance system;0.2118;GKL3GBBR;Digital Twin in Industry: State-of-the-Art
What are recommendations for future research related to 'Digital Twins'?;timely exchange of information among stakeholders;0.2114;DAFCATPU;RB-FEA Based Digital Twin for Structural Integrity Assessment of Offshore Structures
What are recommendations for future research related to 'Digital Twins'?;customer demand analysis and service and value proposition design;0.2113;DKBW9ABI;Classifying Digital Twins: A Three-Dimensional Conceptual Reference Model
What are recommendations for future research related to 'Digital Twins'?;using the capability of Internet of Things;0.2107;K7F3DVHS;Digital twin of manufacturing systems
What are recommendations for future research related to 'Digital Twins'?;efficient techniques for real-time data processing and STL monitoring;0.2081;Q42RFAV8;A Digital Twin Framework for Performance Monitoring and Anomaly Detection in Fused Deposition Modeling
What are recommendations for future research related to 'Digital Twins'?;we aim to provide generators for such populations at a global (worldwide) scale;0.2051;Q7HEHTNW;Tackling Urban Challenges with Models, Spatial Analysis and Numerical Simulations in Immersive Virtual Environments.
What are recommendations for future research related to 'Digital Twins'?;inability to effectively conduct full-scale tests;0.2051;WBX7Q85E;An architectural approach to process control of gas compressor stations with a low temperature separation gas preparation unit based on a digital twin
What are recommendations for future research related to 'Digital Twins'?;to integrate object tracking algorithm into the system;0.205;J4855XH6;Sensor Fusion of Camera and Cloud Digital Twin Information for Intelligent Vehicles
What are recommendations for future research related to 'Digital Twins'?;increased bandwidth capabilities, distributed smart instruments and condition monitoring devices;0.2049;EN7XR2PN;A System of Systems Digital Twin to Support Life Time Management and Life Extension of Subsea Production Systems
What are recommendations for future research related to 'Digital Twins'?;4 Architecture Setups;0.2041;SIMDFEEZ;Digital Twin Strategies for SoS 4 Challenges and 4 Architecture Setups for Digital Twins of SoS
What are recommendations for future research related to 'Digital Twins'?;costs for manual documentation saved;0.204;LKMU2FJ3;A digital twin for production planning based on cyber-physical systems: A Case Study for a Cyber-Physical System-Based Creation of a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;interactions between large amounts of data and information in production;0.2028;MTIIC78R;Modular based flexible digital twin for factory design
What are recommendations for future research related to 'Digital Twins'?;life prediction and damage analyses;0.1986;7F57WGLA;Lifespan Prediction Technique for Digital Twin-Based Noise Barrier Tunnels
What are recommendations for future research related to 'Digital Twins'?;integration of BIM models and terrain;0.1981;ZPXFVK4C;INTEGRATION OF 3D OBJECTS AND TERRAIN FOR 3D MODELLING SUPPORTING THE DIGITAL TWIN
What are recommendations for future research related to 'Digital Twins'?;Representing financial data streams in digital simulations;0.198;268TA5KB;Representing financial data streams in digital simulations to support data flow design for a future Digital Twin
What are recommendations for future research related to 'Digital Twins'?;multi-domain simulations;0.1979;KQ7KUXYU;A Reference Architecture for Smart Building Digital Twin
What are recommendations for future research related to 'Digital Twins'?;devise methods that account for the noise in the SVD step;0.1951;NHT35NVG;Aerodynamic Data Fusion Towards the Digital Twin Paradigm
What are recommendations for future research related to 'Digital Twins'?;Potential research challenges;0.1943;ET3KBVD9;From Surveillance to Digital Twin: Challenges and Recent Advances of Signal Processing for the Industrial Internet of Things
What are recommendations for future research related to 'Digital Twins'?;no serious strategy and comprehensive study have been yet proposed;0.1917;N56JNSJ6;Challenges of developing a digital twin model of renewable energy generators
What are recommendations for future research related to 'Digital Twins'?;"the robustness of the virtual models; 2) DT’s link";0.1905;57QAGL64;Digital twin framework and its application to power grid online analysis
What are recommendations for future research related to 'Digital Twins'?;add/edit items;0.1884;DI4INYS4;A Digital Twin based Service Oriented Application for a 4.0 Knowledge Navigation in the Smart Factory
What are recommendations for future research related to 'Digital Twins'?;insertion of new rules for the computation of state actuation at runtime;0.187;9F7EW66Z;A Digital Twin for Directing People Flow in Preserved Heritage Buildings
What are recommendations for future research related to 'Digital Twins'?;Improved (physics-based) material models;0.1864;HK8NIWIS;On the Effects of Modeling As-Manufactured Geometry: Toward Digital Twin
What are recommendations for future research related to 'Digital Twins'?;to simulate the assembly procedure and predict the deviations and stresses;0.1863;M33SUG6F;Individualizing Locator Adjustments of Assembly Fixtures Using a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;this environment can be recommended for use;0.1862;U6QPZNLA;Development and creation a model of a digital twin of the cubepart rectification installation for the separation of a binary water-alcohol mixture
What are recommendations for future research related to 'Digital Twins'?;anticipating change;0.1854;NLXERBF6;The logistics network digital twin in view of concept of the non-destructive quality control methods
What are recommendations for future research related to 'Digital Twins'?;real-timesimulation of a physical asset that uses multiple sources of data;0.185;FEKEXDCW;Towards a Digital Twin Supporting Risk Based Decision Making for Offshore Installations
What are recommendations for future research related to 'Digital Twins'?;digital modeling of physical assets or processes;0.1833;2XM3GG37;Development of electric vehicle maintenance education ability using digital twin technology and VR
What are recommendations for future research related to 'Digital Twins'?;add black-box modules;0.1828;VRYMF4ZF;FMU-supported simulation for CPS Digital Twin
What are recommendations for future research related to 'Digital Twins'?;more product variants;0.1827;UN6UGX5A;A Survey on the Necessity for a Digital Twin of Production in the Automotive Industry
What are recommendations for future research related to 'Digital Twins'?;process methods, process inspection standards and process knowledge maps;0.1814;XS2I3K43;The Modeling Method of Digital Twin Models for Machining Parts
What are recommendations for future research related to 'Digital Twins'?;this risk is counteracted and minimized;0.1813;UHBVFBUX;An Architectural Approach for Service Value Creation with the Digital Twin
What are recommendations for future research related to 'Digital Twins'?;varying the sensor parameters and noise;0.1811;4X5UV5Y8;Digital Twin Concept for Aircraft System Failure Detection and Correction
What are recommendations for future research related to 'Digital Twins'?;Table 2. Limitations and gaps;0.1789;XLKF9SW5;From BIM Towards Digital Twin: Strategy and Future Development for Smart Asset Management
What are recommendations for future research related to 'Digital Twins'?;Validation and consolidation;0.1778;G6DDC4MX;DIGITAL TWIN, VIRTUAL REALITY AND SPACE SYNTAX: CIVIC ENGAGEMENT AND DECISION SUPPORT FOR SMART, SUSTAINABLE CITIES.
What are recommendations for future research related to 'Digital Twins'?;conclusions and future works presented;0.1776;62CYGQZE;Digital Twin Enabled Smart Control Engineering as an Industrial AI: A New Framework and A Case Study
What are recommendations for future research related to 'Digital Twins'?;offline evaluation, prediction, and optimization for energy-efficient manufacturing;0.177;RDF7RYVE;Event-Driven Online Machine State Decision for Energy-Efficient Manufacturing System Based on Digital Twin Using Max-Plus Algebra
What are recommendations for future research related to 'Digital Twins'?;the proposed approach shows its feasibility and promises in a manufacturing environment;0.1748;W5C8RQDQ;The Digital Twin, Demonstrating the Potentials of Monitoring of Product/Process: a Case Based on an Agile Manufacturing Control Line
What are recommendations for future research related to 'Digital Twins'?;they can accurately represent the status, position or working conditions of their physical counterparts;0.1719;693Q4DDT;Process Modelling of Geothermal Drilling System Using Digital Twin for Real-Time Monitoring and Control
What are recommendations for future research related to 'Digital Twins'?;virtual representations of physical objects and they can be connected with their physical counterparts;0.1713;TU9MYDMI;Dimensions of Digital Twin Applications - A Literature Review
What are recommendations for future research related to 'Digital Twins'?;Damage findings, repairs, replacements, and structural modifications;0.1698;6FYAT3PD;Reengineering Aircraft Structural Life Prediction Using a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;product design, system design, production prediction, and control optimization;0.1697;QXCHKIHZ;A Reconfigurable Modeling Approach for Digital Twin-based Manufacturing System
What are recommendations for future research related to 'Digital Twins'?;enhancement of the visualization and execution of assembly;0.1687;SBUJVDXA;Intelligent control of an assembly station by integration of a digital twin for employees into the decentralized control system
What are recommendations for future research related to 'Digital Twins'?;evaluation of the proposed concept and the development of applications for operator assistant systems;0.1686;WAVWM9WD;Digital Twin - Concept of a Continuously Adaptive Power System Mirror
What are recommendations for future research related to 'Digital Twins'?;smart maintenance, repair and overhaul activities;0.1676;EFZBB3W3;Ubiquitous knowledge empowers the Smart Factory: The impacts of a Service-oriented Digital Twin on enterprises' performance
What are recommendations for future research related to 'Digital Twins'?;the model will be modified to generate multiple PPG templates with statistical variation;0.1674;GZ546E6H;Synthetic PPG generation from haemodynamic model with baroreflex autoregulation: a Digital twin of cardiovascular system
What are recommendations for future research related to 'Digital Twins'?;IEC standard 62541 OLE for Process Control Unified Architecture;0.1671;9TV54YQA;A Six-Layer Digital Twin Architecture for a Manufacturing Cell
What are recommendations for future research related to 'Digital Twins'?;most of the existing approaches are faultand application-specific;0.1657;SVV52EKF;A Digital Twin Approach for Fault Diagnosis in Distributed Photovoltaic Systems
What are recommendations for future research related to 'Digital Twins'?;adaptation of simulation techniques and simulation software;0.1614;BPGK8V7N;A review on simulation in digital twin for aerospace, manufacturing and robotics
What are recommendations for future research related to 'Digital Twins'?;real-time data collection, digital twin driven shop-floor modeling;0.1613;VTURPKEW;Dynamic resource allocation optimization for digital twin-driven smart shopfloor
What are recommendations for future research related to 'Digital Twins'?;considering serialized parts, software versions, options, and variants;0.1608;V49EJGT6;The Digital Twin Throughout the SE Lifecycle
What are recommendations for future research related to 'Digital Twins'?;User/customer demands;0.1597;UCS7UE3H;Product Processes based on Digital Twin
What are recommendations for future research related to 'Digital Twins'?;can be easily be integrated with other model components of windfarms;0.1584;DTBI2EGD;MV Cable Modeling for Application in the Digital Twin of a Windfarm
What are recommendations for future research related to 'Digital Twins'?;simplified corrections for environmental disturbances, draught, and speed;0.1576;ZFDVBFFN;Data-driven ship digital twin for estimating the speed loss caused by the marine fouling
What are recommendations for future research related to 'Digital Twins'?;identifying the mechanical properties of the panel combining experimental data;0.1576;YADNI5MD;Mona Lisa's digital twin: identifying the mechanical properties of the panel combining experimental data and advanced finite-element modelling
What are recommendations for future research related to 'Digital Twins'?;using the slope b1 of the elastic strain line of the first regime;0.1558;5M59LGLP;Description of the cyclic material behaviour of aluminium wrought alloys as basis for a digital twin
What are recommendations for future research related to 'Digital Twins'?;realtime monitoring and scheduling;0.1557;E7XVMW7J;How to model and implement connections between physical and virtual models for digital twin application
What are recommendations for future research related to 'Digital Twins'?;the use of a compiled language implementation of a discrete event simulation package;0.1527;HT9UK5VY;Implementation of an IoT- and Cloud-based Digital Twin for Real-Time Decision Support in Port Operations
What are recommendations for future research related to 'Digital Twins'?;automatic selection and adaptation of algorithms and parameters for various scenes;0.1517;63BVCXH5;Understanding unstructured 3D point clouds for creating digital twin city: An unsupervised hierarchical clustering approach
What are recommendations for future research related to 'Digital Twins'?;aircraft maintenance, repair, and overhaul;0.1513;CLN9Q2KM;The role of data fusion in predictive maintenance using digital twin
What are recommendations for future research related to 'Digital Twins'?;virtual commissioning and approval tests;0.1491;6BVRSXNZ;Keeping the Digital Twin up-to-date - Process Monitoring to Identify Changes in a Plant
What are recommendations for future research related to 'Digital Twins'?;using simulation models of the production system;0.1489;9QSDUATZ;A Digital Twin-based scheduling framework including Equipment Health Index and Genetic Algorithms
What are recommendations for future research related to 'Digital Twins'?;several data sets for different bearing health states;0.1483;VMP5Z23U;Digital Twin for Reliability Analysis During Design and Operation of Mechatronic Systems
What are recommendations for future research related to 'Digital Twins'?;Section VI provides the conclusions and future work directions;0.1479;YRVBM6V7;Supporting the Design, Commissioning and Supervision of Smart Factory Components through their Digital Twin
What are recommendations for future research related to 'Digital Twins'?;enriching the types of models in RCL unit library;0.1452;VRV5QCPY;Digital twin-driven system for roller conveyor line: design and control
What are recommendations for future research related to 'Digital Twins'?;the information included in the different digital twins can be exploited;0.1441;X8YB23CV;Evolution of a Digital Twin for a Steam Cracker
What are recommendations for future research related to 'Digital Twins'?;system improvement and failure prevention;0.144;XWV2KBZT;Electrical Submersible Pump Digital Twin, the Missing Link for Successful Condition Monitoring and Failure Prediction
What are recommendations for future research related to 'Digital Twins'?;different companies;0.1435;ZHBHAAL2;Digital Twin: Applying emulation for machine reconditioning
What are recommendations for future research related to 'Digital Twins'?;a failure may occur at a future time with a high probability;0.1424;B85IJW7W;A Digital-Twin-Assisted Fault Diagnosis Using Deep Transfer Learning
What are recommendations for future research related to 'Digital Twins'?;automated process plan generation and enhanced trajectory planning strategies;0.1413;QYNHTZ68;Realization of the 5-Axis Machine Tool Digital Twin Using Direct Servo Control from CAM
What are recommendations for future research related to 'Digital Twins'?;offer new opportunities throughout the lifecycle of a vessel;0.1378;3TEE2XUQ;Digital Twin Modelling of Ship Power and Propulsion Systems: Application of the Open Simulation Platform (OSP)
What are recommendations for future research related to 'Digital Twins'?;we are planning to implement the proposed  changes;0.1374;IKFFKWZ3;The Indicator-Based Evolutionary Algorithm for the Digital Twin
What are recommendations for future research related to 'Digital Twins'?;smart urban transit systems and personalized healthcare scenarios;0.1349;343LU7I9;On the Engineering of IoT-Intensive Digital Twin Software Systems
What are recommendations for future research related to 'Digital Twins'?;various optimization solutions within the boiler island;0.1347;5YFYMX9B;A case study of digital-twin-modelling analysis on power-plant-performance optimizations
What are recommendations for future research related to 'Digital Twins'?;artificial intelligence, robotics, the internet of things;0.1347;ZUM4GYJH;The digital twin of an industrial production line within the industry 4.0 concept
What are recommendations for future research related to 'Digital Twins'?;theoretical and technical reference;0.1328;F6KMN2VJ;Research on Digital Twin Technology for Production Line Design and Simulation
What are recommendations for future research related to 'Digital Twins'?;the subject of the section 6;0.1312;I3EWRW6A;Methodology for enabling Digital Twin using advanced physics-based modelling in predictive maintenance
What are recommendations for future research related to 'Digital Twins'?;novel adaptation features and adaptation rules to fit into the domain of smart manufacturing;0.1307;5DQL3TQL;A Digital Twin-Based Multi-modal UI Adaptation Framework for Assistance Systems in Industry 4.0
What are recommendations for future research related to 'Digital Twins'?;reducing overhead and saving resources;0.1301;3EI6UF47;Cloud-Based Digital Twin for Industrial Robotics
What are recommendations for future research related to 'Digital Twins'?;economic profitability, environmental protection and human safety;0.1279;DZC2B3WZ;The True Digital Twin Concept for Fatigue Re-Assessment of Marine Structures
What are recommendations for future research related to 'Digital Twins'?;a combination of physics-based and data-based approaches;0.1258;4BCP5CKN;Next Generation Digital Twin
What are recommendations for future research related to 'Digital Twins'?;some challenges needed to be addressed in the near future;0.1253;59T3FH76;Knowledge-driven digital twin manufacturing cell towards intelligent manufacturing
What are recommendations for future research related to 'Digital Twins'?;Geographic Information Systems (GIS) and Building Information Modeling;0.1223;8RBTJ2C2;The Potential of Digital Twin Model Integrated With Artificial Intelligence Systems
What are recommendations for future research related to 'Digital Twins'?;production centralization tools and the careful review of the DES logic;0.1212;7PZIFQPX;From the Cyber-Physical System to the Digital Twin: the process development for behaviour modelling of a Cyber Guided Vehicle in M2M logic
What are recommendations for future research related to 'Digital Twins'?;complied not only in RMS but also in other manufacturing concept;0.121;JLLCLLDJ;Digital Twin Approach for Solving Reconfiguration Planning Problems in RMS
What are recommendations for future research related to 'Digital Twins'?;Scattering Imaging of Microheterogeneities;0.1198;X92CWK5L;Digital Twin of the Seismogeological Object: Building and Application
What are recommendations for future research related to 'Digital Twins'?;training, morality, and reliability;0.1182;92IKZYUB;NDE 4.0: The Fourth Revolution in Non- Destructive Evaluation: Digital Twin, Semantics, Interfaces, Networking, Feedback, New Markets and Integration into the Industrial Internet of Things
What are recommendations for future research related to 'Digital Twins'?;industry 4.0, digitalization, fault injection;0.1176;V47FU86Z;Fault injection in Digital Twin as a means to test the response to process faults at virtual commissioning
What are recommendations for future research related to 'Digital Twins'?;platform independent, support and maintenance are easier;0.1168;EWZCSSAV;Digital Twin for Drilling Operations – Towards Cloud-Based Operational Planning
What are recommendations for future research related to 'Digital Twins'?;power system design, simulation, teaching and reliability improvement;0.1161;S5HE9DL8;SoC-based Digital Twin of Power System Simulation
What are recommendations for future research related to 'Digital Twins'?;collected decision-support information;0.1161;P67LATF4;Digital twin-driven rapid individualised designing of automated flow-shop manufacturing system
What are recommendations for future research related to 'Digital Twins'?;operators utilize network anomaly detection;0.1149;2CPJBRJ9;Developing a Digital Twin: The Roadmap for Oil and Gas Optimization
What are recommendations for future research related to 'Digital Twins'?;there is a need to investigate an improved model update method to increase speed;0.1137;RQERGPUU;A Product Quality Monitor Model With the Digital Twin Model and the Stacked Auto Encoder
What are recommendations for future research related to 'Digital Twins'?;input load cases;0.1136;QCKVFXQ6;A Review and Methodology Development for Remaining Useful Life Prediction of Offshore Fixed and Floating Wind turbine Power Converter with Digital Twin Technology Perspective
What are recommendations for future research related to 'Digital Twins'?;current industry 4.0 strategies;0.1132;HY25QL67;Digital Twin of the Polyurethane Rotational Moulding Process
What are recommendations for future research related to 'Digital Twins'?;can be used with the global performance model;0.1131;5INKRHM2;Developing a Digital Twin for Floating Production Systems Integrity Management
What are recommendations for future research related to 'Digital Twins'?;all quantities that could be hard to measure;0.1081;T8SFN6YS;Digital Twin Based Condition Monitoring of a Knuckle Boom Crane: an Experimental Study
What are recommendations for future research related to 'Digital Twins'?;detailed wing and boom representation and the fuselage coarse model  Strain readings;0.1075;UF7KHPJK;Optimal Location of a Fiber-Optic-based sensing net for SHM applications using a digital twin
What are recommendations for future research related to 'Digital Twins'?;development of digital twin approaches for cybersecurity incident prediction;0.1067;KT6KZGBB;Digital Twin for Cybersecurity Incident Prediction: A Multivocal Literature Review
What are recommendations for future research related to 'Digital Twins'?;requirements belonging to the category ingress protection;0.1063;47HCBX3G;THE DIGITAL TWIN THEORY - DESIGNING A TEST INFRASTRUCTURE USING SYSML
What are recommendations for future research related to 'Digital Twins'?;our water, transport, energy and telecoms networks;0.106;RIS84EXW;Twin tracks: The drive to create a smart digital model of the UK
What are recommendations for future research related to 'Digital Twins'?;Statistics computed from the data are used in the digital twin;0.1052;BGYKPLIN;Real-Time Cleaning of Time-Series Data for a Floating System Digital Twin
What are recommendations for future research related to 'Digital Twins'?;"quality control laboratory; process modelling; planning; discrete event simulation";0.1049;WXUEUYP2;Pharmaceutical quality control laboratory digital twin – A novel governance model for resource planning and scheduling
What are recommendations for future research related to 'Digital Twins'?;building information modelling in finite element analysis software;0.1018;8TK7E6T7;Numerical Analysis of the Creep and Shrinkage Experienced in the Sydney Opera House and the Rise of Digital Twin as Future Monitoring Technology
What are recommendations for future research related to 'Digital Twins'?;advancing the micro-level ‘smartness’ of the city;0.1013;AXCS2T5I;Devising a Game Theoretic Approach to Enable Smart City Digital Twin Analytics
What are recommendations for future research related to 'Digital Twins'?;higher level of connectivity, intelligence and autonomy;0.1005;ZII8VP95;Machine tool digital twin: Modelling methodology and applications
What are recommendations for future research related to 'Digital Twins'?;knowledge-driven framework;0.1005;C2MHQZYV;A data- and knowledge-driven framework for digital twin manufacturing cell
What are recommendations for future research related to 'Digital Twins'?;a framework of HMI;0.0993;642NDEKE;Digital twin enhanced human-machine interaction in product lifecycle
What are recommendations for future research related to 'Digital Twins'?;investigate the gearbox wear;0.0989;VQAINFPT;The use of Digital Twin for predictive maintenance in manufacturing
What are recommendations for future research related to 'Digital Twins'?;current BMSs are not adapted to the specifications of the automotive industry;0.0973;H2CSBLBG;From ROM of Electrochemistry to AI-Based Battery Digital and Hybrid Twin
What are recommendations for future research related to 'Digital Twins'?;better business decisions around investment, concept selection, maintenance and operations of energy assets;0.0962;JATLBXPV;Digital Twin Through the Life of a Field
What are recommendations for future research related to 'Digital Twins'?;high-level decision-making mechanisms;0.096;4AZMQETA;Digital twin for adaptation of robots’ behavior in flexible robotic assembly lines
What are recommendations for future research related to 'Digital Twins'?;useful and relevant;0.0959;N5AJ53CG;Training Robot Manipulation Skills through Practice with Digital Twin of Baxter
What are recommendations for future research related to 'Digital Twins'?;selected according to historical data of geological disasters;0.0958;MSXN996B;Monitoring and Warning for Digital Twin-driven Mountain Geological Disaster
What are recommendations for future research related to 'Digital Twins'?;some explanations and definitions of digital twin were proposed;0.0956;2BR3S52Q;Digital Twin Service towards Smart Manufacturing
What are recommendations for future research related to 'Digital Twins'?;parts identification and inspection;0.0953;B5NQWNVI;Digital Twin of Experimental Smart Manufacturing Assembly System for Industry 4.0 Concept
What are recommendations for future research related to 'Digital Twins'?;the machine state inference could be implemented at the edge node itself;0.0944;PCKBS8U5;Digital Twin for Energy Optimization in an SMT-PCB Assembly Line
What are recommendations for future research related to 'Digital Twins'?;System Dynamics Modelling;0.0935;UACH5QLT;TOWARDS AN EQUILIBRIUM MODEL FOR MEASURING THE IMPACT OF DIGITAL TWIN TECHNOLOGY ON ENTERPRISE AGILITY
What are recommendations for future research related to 'Digital Twins'?;the synergies between mechanistic and statistical models;0.0935;CNPU63SP;The ‘Digital Twin’ to enable the vision of precision cardiology
What are recommendations for future research related to 'Digital Twins'?;explore the SWRL rules to generate even richer models semantically;0.0906;3L3DZX6A;Internet of Things Ontology for Digital Twin in Cyber Physical Systems
What are recommendations for future research related to 'Digital Twins'?;remote monitoring & abnormality detection;0.0902;EHXWKB2X;Digital Geometry to Support a Gas Turbine Digital Twin
What are recommendations for future research related to 'Digital Twins'?;Regulations on data security for important transportation facilities are obstacle to overcome;0.0897;8N5N3QAK;Digital Twin Models for Maintenance of Cable-Supported Bridges
What are recommendations for future research related to 'Digital Twins'?;plan system upgrades;0.0879;CZ3BHH5Y;Electric Stock Digital Twin in a Subway Traction Power System
What are recommendations for future research related to 'Digital Twins'?;quality controls with obvious improvement in production standards;0.0877;FK37PUH7;Simulation and Digital Twin Based Design of a Production Line: A Case Study
What are recommendations for future research related to 'Digital Twins'?;simulation data, prediction data, and evaluation data;0.0856;U25RKLBI;Digital Twin-based Smart Building Management and Control Framework
What are recommendations for future research related to 'Digital Twins'?;inability to actively predict the faults of instruments;0.0822;4BWN94G4;Structural Design of Digital Twin Laboratory Model Based on Instruments Sharing Platform
What are recommendations for future research related to 'Digital Twins'?;Availability of data and materials;0.0815;INBBUYW2;Time series behavior modeling with digital twin for Internet of Vehicles
What are recommendations for future research related to 'Digital Twins'?;reporting and analytics;0.0809;87DPTMGH;Implementation of “Digital Twin” Concept for Modern Project-Based Engineering Education
What are recommendations for future research related to 'Digital Twins'?;issues of security and energy consumption minimization;0.0802;9PXQJMIN;Modeling of Cyber-Physical Systems and Digital Twin Based on Edge Computing, Fog Computing and Cloud Computing Towards Smart Manufacturing
What are recommendations for future research related to 'Digital Twins'?;focusing on non-ideal landing conditions;0.0797;SLPZ9CJ7;The Development and use of a Digital Twin Model for Tire Touchdown Health Monitoring
What are recommendations for future research related to 'Digital Twins'?;These should serve to optimize processes and decision-making;0.0796;MBXZQSFJ;Business Models for Industrial Smart Services – The Example of a Digital Twin for a Product-Service-System for Potato Harvesting
What are recommendations for future research related to 'Digital Twins'?;ascertainable benefits were established for all three use cases;0.0792;MZ3YMI6M;Immersive Applications of Industrial Digital Twins
What are recommendations for future research related to 'Digital Twins'?;pairing digital and physical data combined with predictive analytics and diagnostic messages;0.0791;68XZ8MPU;Drilling Automated Realtime Monitoring Using Digital Twin
What are recommendations for future research related to 'Digital Twins'?;high-level presentations and discussions with descriptors;0.0789;AF5UVBCQ;Finding Meaning, Application for the Much-Discussed Digital Twin
What are recommendations for future research related to 'Digital Twins'?;guidelines, methods, and best practices;0.0782;EIG2FUE9;Framework for a digital twin in manufacturing: scope and requirements
What are recommendations for future research related to 'Digital Twins'?;Descriptive – visibility of product, device, machine, factory;0.078;HXDTCCPK;The Digital Twin: Virtual Validation In Electronics Development And Design
What are recommendations for future research related to 'Digital Twins'?;predicting how well system performance will improve;0.0771;E2ML8BZS;Petascale Cloud Supercomputing for Terapixel Visualization of a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;Concepts exceeding the use of  RFID;0.0739;C2KVEFBF;The Digital Twin: Realizing the Cyber-Physical Production System for Industry 4.0
What are recommendations for future research related to 'Digital Twins'?;positive correlation between quality of life and individual elements;0.0732;V9N7P5QV;Visual validation services with time coordination for senior citizens social events - OldBirds digital twin platform
What are recommendations for future research related to 'Digital Twins'?;intervals for the sake of simulation;0.0713;YDXA6GDW;Creating Digital Twin of Processed Surface for Industry 4.0
What are recommendations for future research related to 'Digital Twins'?;reducing the risk factors associated with these diseases;0.0678;84TMA2ZM;Cardio Twin: A Digital Twin of the human heart running on the edge
What are recommendations for future research related to 'Digital Twins'?;usages of sensor signals, shape information, data formatting;0.0677;WUU88V9V;Hidden Markov model-based digital twin construction for futuristic manufacturing systems
What are recommendations for future research related to 'Digital Twins'?;updates and enhancements;0.0654;EXHN7WBM;Dynamic Analysis of Digital Twin System Based on Five-Dimensional Model
