question;answer;score;key;title
What is the definition of a 'Digital Twin'?;the initial model employed to represent the actual structural conditions and a true digital twin;0.433;DZC2B3WZ;The True Digital Twin Concept for Fatigue Re-Assessment of Marine Structures
What is the definition of a 'Digital Twin'?;an accurate virtual model of a product or manufacturing enterprise;0.4326;NLXERBF6;The logistics network digital twin in view of concept of the non-destructive quality control methods
What is the definition of a 'Digital Twin'?;a standard;0.4314;8YVY46WS;Virtualization of Production Using Digital Twin Technology
What is the definition of a 'Digital Twin'?;a digital instance of the physical object;0.4287;D5SFLAEM;The Digital Twin concept and its role in reducing uncertainty in synchromodal transport
What is the definition of a 'Digital Twin'?;rigorous mathematical models;0.4284;XNBLYANT;Digital Twin for Monitoring of Industrial Multi-Effect Evaporation
What is the definition of a 'Digital Twin'?;the virtual clone of a factory;0.428;MDDXCPAC;Synchronizing physical factory and its digital twin through an IIoT middleware: a case study
What is the definition of a 'Digital Twin'?;a massive collection of computer models;0.4265;INEDGTDM;The Airframe Digital Twin: Some Challenges to Realization
What is the definition of a 'Digital Twin'?;architecture design and implementing solution;0.4263;6M46BHAG;Integrating the Digital Twin of a Shop Floor Conveyor in the Manufacturing Control System
What is the definition of a 'Digital Twin'?;major potential;0.4257;MINUKX7G;A six-layer architecture for the digital twin: a manufacturing case study implementation
What is the definition of a 'Digital Twin'?;overall monitoring concept;0.4254;6BVRSXNZ;Keeping the Digital Twin up-to-date - Process Monitoring to Identify Changes in a Plant
What is the definition of a 'Digital Twin'?;a CNC control architecture;0.4254;QYNHTZ68;Realization of the 5-Axis Machine Tool Digital Twin Using Direct Servo Control from CAM
What is the definition of a 'Digital Twin'?;1771382  Building;0.425;3YQXAS6F;Building and exploiting a Digital Twin for the management of drinking water distribution networks
What is the definition of a 'Digital Twin'?;an exact cyber copy of a physical system;0.424;FGJYQ3W5;C2PS: A Digital Twin Architecture Reference Model for the Cloud-Based Cyber-Physical Systems
What is the definition of a 'Digital Twin'?;predicting brake pad wear in a conventional passenger vehicle;0.4237;DBAGZ9KI;A Simulation-Based Digital Twin for Model-Driven Health Monitoring and Predictive Maintenance of an Automotive Braking System
What is the definition of a 'Digital Twin'?;DT architecture;0.4233;G3LTFCMR;Towards Digital Twin Implementation for Assessing Production Line Performance and Balancing
What is the definition of a 'Digital Twin'?;a virtual mapping of a physical product;0.4231;C72KJT6I;A DIGITAL TWIN FOR ROOT CAUSE ANALYSIS AND PRODUCT QUALITY MONITORING
What is the definition of a 'Digital Twin'?;an ultra-realistic, cradle-tograve computer model of an aircraft structure;0.4219;4GDNPC75;Using digital twin for maintenance applications in manufacturing: State of the Art and Gap analysis
What is the definition of a 'Digital Twin'?;an intelligent, digital image of a real product or process;0.4217;LXWGZLR4;Unlocking Potentials of Building Energy Systems’ Operational Efficiency: Application of Digital Twin Design for HVAC systems
What is the definition of a 'Digital Twin'?;a radical upgrading of BIM;0.4205;RIS84EXW;Twin tracks: The drive to create a smart digital model of the UK
What is the definition of a 'Digital Twin'?;stochastic simulation-based digital twin for IHSC risk management;0.4203;MNQZM5H9;Simulation-Based Digital Twin Development for Blockchain Enabled End-to-End Industrial Hemp Supply Chain Risk Management
What is the definition of a 'Digital Twin'?;virtual models of physical entities;0.4201;EGYT5NTV;Digital twin-driven optimization of gas exchange system of 2-stroke heavy fuel aircraft engine
What is the definition of a 'Digital Twin'?;not cross-linked and always accessible visualized anywhere in the world;0.4197;Y5M4P8VH;Digital Twin as Enabler for an Innovative Digital Shopfloor Management System in the ESB Logistics Learning Factory at Reutlingen - University
What is the definition of a 'Digital Twin'?;faster proliferation of machine and deep learning algorithms;0.4186;CFRQCR34;A novel digital twin-centric approach for driver intention prediction and traffic congestion avoidance
What is the definition of a 'Digital Twin'?;a graph of tasks and dependencies;0.4174;5AQLPFJQ;Disaster City Digital Twin: A vision for integrating artificial and human intelligence for disaster management
What is the definition of a 'Digital Twin'?;to connect the physical and cyber world to work intelligently;0.4167;AMA5QADB;Revolution on digital twin technology—a patent research approach
What is the definition of a 'Digital Twin'?;high-fidelity models of the devices under test;0.4167;JVMYN4TV;A Survey of Digital Twin Technology for PHM
What is the definition of a 'Digital Twin'?;a digital representation of a real-world entity or system;0.4164;57QAGL64;Digital twin framework and its application to power grid online analysis
What is the definition of a 'Digital Twin'?;a virtual model of a real physical object;0.4162;DN7WGIDE;Digital twin information technology for biomedical data complex representation and processing
What is the definition of a 'Digital Twin'?;a complete virtual representation of the backer pad;0.4162;TP8D98CM;DIGITAL TWIN FOR TANK TRACK ELASTOMERS: PREDICTING SELF-HEATING AND DURABILITY
What is the definition of a 'Digital Twin'?;error state;0.4121;GGQR68DD;A machine state-based Digital Twin development methodology
What is the definition of a 'Digital Twin'?;not in a regular format;0.4114;C25GCGK2;Automatic Generation of Digital Twin ased on Scanning and Object Recognition
What is the definition of a 'Digital Twin'?;one of top 10 strategic technology trends for 2017 and 2018;0.4098;2BR3S52Q;Digital Twin Service towards Smart Manufacturing
What is the definition of a 'Digital Twin'?;a virtual model that continuously simulates the components inside a physical system;0.409;GTGQ87T7;User acceptance of virtual reality technology for practicing digital twin-based crisis management
What is the definition of a 'Digital Twin'?;autonomous and smarter;0.4083;V9E4Q5GY;Digital Twin as a decision-making tool to opt for the most promising Product Design Strategies in a Circular Economy
What is the definition of a 'Digital Twin'?;an important concept for achieving smart manufacturing;0.4072;EIG2FUE9;Framework for a digital twin in manufacturing: scope and requirements
What is the definition of a 'Digital Twin'?;a virtual and real-time representation of manufacturing systems or components;0.4041;EGURTTDW;Visualisation of the Digital Twin data in manufacturing by using Augmented Reality
What is the definition of a 'Digital Twin'?;a virtual copy of a physical system;0.403;RWE6I862;Towards Automated 3D reconstruction in SME factories and Digital Twin Model generation
What is the definition of a 'Digital Twin'?;a digital representation of a physical product;0.4021;RUURCQL7;Digital Twin Technology
What is the definition of a 'Digital Twin'?;the collectedRUL during their operations;0.402;VQAINFPT;The use of Digital Twin for predictive maintenance in manufacturing
What is the definition of a 'Digital Twin'?;development direction;0.4008;MSXN996B;Monitoring and Warning for Digital Twin-driven Mountain Geological Disaster
What is the definition of a 'Digital Twin'?;it provides technical functionality at the type and instance stages of a work center;0.399;8MPBMLCG;Operation Procedures of a Work-Center-Level Digital Twin for Sustainable and Smart Manufacturing
What is the definition of a 'Digital Twin'?;evolution;0.399;Z8SPLDW7;Augmented Kalman filter with a reduced mechanical model to estimate tower loads on an onshore wind turbine: a digital twin concept
What is the definition of a 'Digital Twin'?;fully consistent with its corresponding physical entity;0.399;B85IJW7W;A Digital-Twin-Assisted Fault Diagnosis Using Deep Transfer Learning
What is the definition of a 'Digital Twin'?;Collaborative Data Management;0.3987;KGWFTC2Q;Digital Twin-enabled Collaborative Data Management for Metal Additive Manufacturing Systems
What is the definition of a 'Digital Twin'?;full Digital Twin software architecture;0.3964;KQ7KUXYU;A Reference Architecture for Smart Building Digital Twin
What is the definition of a 'Digital Twin'?;reduction of experimental effort required to design and optimise the manufacturing process;0.3957;HY25QL67;Digital Twin of the Polyurethane Rotational Moulding Process
What is the definition of a 'Digital Twin'?;a tool for conceptual design that includes graphical elements to create 3D models;0.3957;V47FU86Z;Fault injection in Digital Twin as a means to test the response to process faults at virtual commissioning
What is the definition of a 'Digital Twin'?;It built two identical space vehicles;0.3934;A88MB72M;Equipment energy consumption management in digital twin shop-floor: A framework and potential applications
What is the definition of a 'Digital Twin'?;beneficial;0.3908;ZFDVBFFN;Data-driven ship digital twin for estimating the speed loss caused by the marine fouling
What is the definition of a 'Digital Twin'?;a virtual model;0.3867;WCJYLAE9;Industry Practices of Digital Twin Technology Application in the Russian Federation
What is the definition of a 'Digital Twin'?;data driven, quality control;0.3859;A7H3IIXR;A Digital Twin-Based Approach for Quality Control and Optimization of Complex Product Assembly
What is the definition of a 'Digital Twin'?;better sampling strategy;0.3854;9FN9GD27;A Digital Twin for Integrated Inspection System in Digital Manufacturing
What is the definition of a 'Digital Twin'?;a schematic flow-chart;0.3811;BGYKPLIN;Real-Time Cleaning of Time-Series Data for a Floating System Digital Twin
What is the definition of a 'Digital Twin'?;comprehensive	reference	model;0.3809;JNXJ48NI;Shaping the digital twin for design and production engineering
What is the definition of a 'Digital Twin'?;complex aggregate of further sub-components;0.3808;H3BIDB9V;Living with a Digital Twin: Operational management and engagement using IoT and Mixed Realities at UCL’s Here East Campus on the Queen Elizabeth Olympic Park
What is the definition of a 'Digital Twin'?;electrical equipment 3D model;0.3772;QV6THMU3;Digital twin technology as an instrument for increasing electrical equipment reliability
What is the definition of a 'Digital Twin'?;in-formation mirror model;0.3749;F6KMN2VJ;Research on Digital Twin Technology for Production Line Design and Simulation
What is the definition of a 'Digital Twin'?;data-, knowledge- and simulation-based virtual representations of physical assets;0.3723;LJ6L7JA4;Digital Twin Software for Electrical Machines
What is the definition of a 'Digital Twin'?;a realization of the cyber-physical system;0.3722;AHTN5Z8E;Machine Learning based Digital Twin Framework for Production Optimization in Petrochemical Industry
What is the definition of a 'Digital Twin'?;a model or several models of a physical structure, mechanism, process or system;0.3715;T8SFN6YS;Digital Twin Based Condition Monitoring of a Knuckle Boom Crane: an Experimental Study
What is the definition of a 'Digital Twin'?;maintenance operation of partially damaged iron ties;0.3709;EKCD2XRQ;Development of the simulation model for Digital Twin applications in historical masonry buildings: The integration between numerical and experimental reality
What is the definition of a 'Digital Twin'?;real-time virtual representation of a physical entity across its life-cycle;0.3671;6R43JINI;Development of a Digital Twin Model for Real-Time Assessment of Collision Hazards
What is the definition of a 'Digital Twin'?;the core of DT remains the same;0.3667;6QXIW79J;A state-of-the-art survey of Digital Twin: techniques, engineering product lifecycle management and business innovation perspectives
What is the definition of a 'Digital Twin'?;rare;0.3647;AUE62ZF4;Model construction of planning and scheduling system based on digital twin
What is the definition of a 'Digital Twin'?;cumulative effect of the constantly changing variables that arise when processing a batch of parts;0.3596;2XZP4HKG;Designing optimal automatic cycles of round grinding based on the synthesis of digital twin technologies and dynamic programming method
What is the definition of a 'Digital Twin'?;a new technology to realize cyberphysical integration;0.3572;642NDEKE;Digital twin enhanced human-machine interaction in product lifecycle
What is the definition of a 'Digital Twin'?;represents parts, operators, capital equipment, and consumables;0.3516;YS3JWYAU;Part data integration in the Shop Floor Digital Twin: Mobile and cloud technologies to enable a manufacturing execution system
What is the definition of a 'Digital Twin'?;inversion-improved;0.3515;9EH3ELD7;Process compensated resonance testing (PCRT) inversion for material characterization and digital twin calibration
What is the definition of a 'Digital Twin'?;linking different data sets tailored to the requirements of different kind of users;0.3497;W77YFK8C;Evaluation of Industry 4.0 Data formats for Digital Twin of Optical Components
What is the definition of a 'Digital Twin'?;unit-level DT;0.3485;9PXQJMIN;Modeling of Cyber-Physical Systems and Digital Twin Based on Edge Computing, Fog Computing and Cloud Computing Towards Smart Manufacturing
What is the definition of a 'Digital Twin'?;the combination of physical and cyber entities together in a system;0.3465;IFSZTZEC;Digital Twin Driven Inclusive Manufacturing Using Emerging Technologies
What is the definition of a 'Digital Twin'?;facilitate complex and adaptive decision-making;0.3464;IMCMWAMK;Human Digital Twin: Enabling Human-Multi Smart Machines Collaboration
What is the definition of a 'Digital Twin'?;a current planning project;0.3459;LKMU2FJ3;A digital twin for production planning based on cyber-physical systems: A Case Study for a Cyber-Physical System-Based Creation of a Digital Twin
What is the definition of a 'Digital Twin'?;the simulation of the system;0.344;V9N7P5QV;Visual validation services with time coordination for senior citizens social events - OldBirds digital twin platform
What is the definition of a 'Digital Twin'?;reference digital twin node;0.3429;INBBUYW2;Time series behavior modeling with digital twin for Internet of Vehicles
What is the definition of a 'Digital Twin'?;extensive computational model;0.3414;Q4E78529;Coupled simulation of thermally active building systems to support a digital twin
What is the definition of a 'Digital Twin'?;the deployment approach;0.3413;UACH5QLT;TOWARDS AN EQUILIBRIUM MODEL FOR MEASURING THE IMPACT OF DIGITAL TWIN TECHNOLOGY ON ENTERPRISE AGILITY
What is the definition of a 'Digital Twin'?;knowledge-based Digital Shadow;0.34;EHCF9WXV;A knowledge-based Digital Shadow for machining industry in a Digital Twin perspective
What is the definition of a 'Digital Twin'?;accurate estimation of the equipment’s condition;0.3398;I3EWRW6A;Methodology for enabling Digital Twin using advanced physics-based modelling in predictive maintenance
What is the definition of a 'Digital Twin'?;one-to-more correspondence;0.3381;ELJTYQ98;Digital twin-based process reuse and evaluation approach for smart process planning
What is the definition of a 'Digital Twin'?;3.1 Concept;0.3376;MG5A9EK7;Industrial IoT integrated with Simulation – A Digital Twin approach to support real-time decision making
What is the definition of a 'Digital Twin'?;Building Information Modelling;0.3375;Q6ITVP67;Digital twin aided sustainability-based lifecycle management for railway turnout systems
What is the definition of a 'Digital Twin'?;real-time monitoring data synchronisation;0.3364;P67LATF4;Digital twin-driven rapid individualised designing of automated flow-shop manufacturing system
What is the definition of a 'Digital Twin'?;a digital twin of the value stream;0.3359;DFUQQZLS;Challenges and Potentials of Digital Twins and Industry 4.0 in Product Design and Production for High Performance Products
What is the definition of a 'Digital Twin'?;reengineering of structural life prediction and management;0.332;SLPZ9CJ7;The Development and use of a Digital Twin Model for Tire Touchdown Health Monitoring
What is the definition of a 'Digital Twin'?;3D;0.3318;LSIEPK88;Construction of Digital Twin Geotechnical Resistance Model for Liquefaction Risk Evaluation
What is the definition of a 'Digital Twin'?;real-world economic activities;0.331;LHRT4DUT;The Digital Twin of the Economy: Proposed Tool for Policy Design and Evaluation
What is the definition of a 'Digital Twin'?;the prerequisite for the development of a CPPS;0.3267;C2KVEFBF;The Digital Twin: Realizing the Cyber-Physical Production System for Industry 4.0
What is the definition of a 'Digital Twin'?;the physical world of objects;0.3263;YTQ63AF4;Brief Analysis About Digital Twin Supply Chain Model and Application
What is the definition of a 'Digital Twin'?;one of two corresponding systems;0.3206;TJMJYHAG;Digital Twin Concepts in Manufacturing Industries - A Literature Review and Avenues for Further Research
What is the definition of a 'Digital Twin'?;meta-ontology;0.3173;WUU88V9V;Hidden Markov model-based digital twin construction for futuristic manufacturing systems
What is the definition of a 'Digital Twin'?;accuracy, applicability, and peculiarities;0.3169;F3FQJ7HI;Application of Digital Twin for Gas Turbine Off-Design Performance and Operation Analyses
What is the definition of a 'Digital Twin'?;integrated multi-physics, multi-scale, probabilistic simulation model;0.315;S3HH6F7W;Application framework of digital twin-driven product smart manufacturing system: A case study of aeroengine blade manufacturing
What is the definition of a 'Digital Twin'?;multi-level CPSs;0.3142;4UPULIU5;The architectural framework of a cyber physical logistics system for digital-twin-based supply chain control
What is the definition of a 'Digital Twin'?;a critical information infrastructure;0.3075;63BVCXH5;Understanding unstructured 3D point clouds for creating digital twin city: An unsupervised hierarchical clustering approach
What is the definition of a 'Digital Twin'?;keywords or metadata;0.3067;E2SXZSS2;An appraisal of literature for design and implementation of developing a framework for digital twin and validation through case studies
What is the definition of a 'Digital Twin'?;digital format;0.3059;M9FHUQIK;On the virtual optimization of CAI-CAx loop based on the digital twin: sculpture surface demonstrator
What is the definition of a 'Digital Twin'?;Consistency retention method;0.2987;LPM8VBB5;Consistency retention method for CNC machine tool digital twin model
What is the definition of a 'Digital Twin'?;simulation model of the machine;0.2984;JAYQ9NDJ;Fatigue life estimation of hydraulically actuated mobile working machines using Internet of Things and Digital Twin concepts
What is the definition of a 'Digital Twin'?;Data Mining;0.2979;TDVNP8K2;Improving Process Using Digital Twin: A Methodology for the Automatic Creation of Models
What is the definition of a 'Digital Twin'?;The silo orientation;0.2928;9LCXPT4D;Service Business Model Innovation: the digital twin technology
What is the definition of a 'Digital Twin'?;one of the main technologies associated to the Cyper Physical System;0.2925;VTURPKEW;Dynamic resource allocation optimization for digital twin-driven smart shopfloor
What is the definition of a 'Digital Twin'?;AutomationML data bank applicable for operation and maintenance;0.2899;5AHPCIYX;Modular Fault Ascription and Corrective Maintenance Using a Digital Twin
What is the definition of a 'Digital Twin'?;an integrated use of knowledge over the entire life cycle of a weapon system;0.2874;HCJ5IFB7;Approach to the Development and Application of a Digital Thread / Digital Twin Authoritative Truth Source
What is the definition of a 'Digital Twin'?;sensor fusion approach;0.2871;J4855XH6;Sensor Fusion of Camera and Cloud Digital Twin Information for Intelligent Vehicles
What is the definition of a 'Digital Twin'?;the geometric model to simulate its behavior contains seven poles;0.2869;VH5W8XBL;Insights into Digital Twin Based on Finite Element Simulation of a Large Hydro Generator
What is the definition of a 'Digital Twin'?;a digital archive;0.2803;ADELY84F;Research on Application of Digital Twin in Simulation of Equipment Maintenance Support
What is the definition of a 'Digital Twin'?;production system;0.2762;268TA5KB;Representing financial data streams in digital simulations to support data flow design for a future Digital Twin
What is the definition of a 'Digital Twin'?;a virtual model;0.2756;68XZ8MPU;Drilling Automated Realtime Monitoring Using Digital Twin
What is the definition of a 'Digital Twin'?;enhanced digital representation of a real system;0.2752;XWV2KBZT;Electrical Submersible Pump Digital Twin, the Missing Link for Successful Condition Monitoring and Failure Prediction
What is the definition of a 'Digital Twin'?;cyber security;0.2737;KT6KZGBB;Digital Twin for Cybersecurity Incident Prediction: A Multivocal Literature Review
What is the definition of a 'Digital Twin'?;Real-time information and (b) simulation environment;0.2698;3XF5JEB5;Deep learning-enabled intelligent process planning for digital twin manufacturing cell
What is the definition of a 'Digital Twin'?;high complexity and different configurations;0.2663;W5C8RQDQ;The Digital Twin, Demonstrating the Potentials of Monitoring of Product/Process: a Case Based on an Agile Manufacturing Control Line
What is the definition of a 'Digital Twin'?;a technology-driven concept;0.2657;UHBVFBUX;An Architectural Approach for Service Value Creation with the Digital Twin
What is the definition of a 'Digital Twin'?;The Example;0.2651;MBXZQSFJ;Business Models for Industrial Smart Services – The Example of a Digital Twin for a Product-Service-System for Potato Harvesting
What is the definition of a 'Digital Twin'?;a database that contains all information in a structured way;0.2646;FK37PUH7;Simulation and Digital Twin Based Design of a Production Line: A Case Study
What is the definition of a 'Digital Twin'?;a virtual replica of a physical asset in the real world;0.2639;KJU852R4;Digital Twin for Everything: Some Pilot Studies
What is the definition of a 'Digital Twin'?;unique, synchronized;0.2601;QQUDTGVI;SPHERE: BIM Digital Twin Platform
What is the definition of a 'Digital Twin'?;Intelligent;0.2582;ECM6WUNI;Intelligent Digital Twin-Based Software-Defined Vehicular Networks
What is the definition of a 'Digital Twin'?;we may have access to additional tank information;0.2565;A6KZXRXT;Visualising the digital twin using web services and augmented reality
What is the definition of a 'Digital Twin'?;cost-effective approach for optimizing an SHM damage detection system;0.2555;UF7KHPJK;Optimal Location of a Fiber-Optic-based sensing net for SHM applications using a digital twin
What is the definition of a 'Digital Twin'?;the cost of producing a physical prototype;0.2549;3G7NXKMU;The Importance of Feature Selection Methods for the Error Prediction Process of a Digital Twin
What is the definition of a 'Digital Twin'?;an integrated multiphysics, multiscale simulation of vehicle or system;0.2545;CGILSEXZ;AN APPROACH FOR THE IMPLEMENTATION OF THE DIGITAL TWIN IN THE AUTOMOTIVE WIRING HARNESS FIELD
What is the definition of a 'Digital Twin'?;virtual representation of a physical systems in the various assets;0.254;4VN5HJZ4;Optimization-driven product development to support digital twin creation on the small UAV case study
What is the definition of a 'Digital Twin'?;step 2 in creation process;0.2502;ZZRCDAVN;Micro Manufacturing Unit and the Corresponding 3D-Model for the Digital Twin
What is the definition of a 'Digital Twin'?;ultrarealistic;0.2491;YMFKQZEF;Demonstrated Benefits of a Nascent Digital Twin
What is the definition of a 'Digital Twin'?;Virtual simulation model;0.2479;ZKR2SS5I;Digital Twin-Driven Control Method for Robotic Automatic Assembly System
What is the definition of a 'Digital Twin'?;an arrangement of virtual data builds;0.2426;B4MRINUS;A Survey Paper on Concept of Digital Twin in Modern Era
What is the definition of a 'Digital Twin'?;hybrid physical and data-based model of electromagnetic and thermal sub-systems;0.2413;N56JNSJ6;Challenges of developing a digital twin model of renewable energy generators
What is the definition of a 'Digital Twin'?;a semi-physical simulation platform;0.239;5RB32K7Y;Digital twin-driven rapid reconfiguration of the automated manufacturing system via an open architecture model
What is the definition of a 'Digital Twin'?;Registered 10 hatchbacks, 1 super mini, and 1 SUV models;0.2385;ZF4KXHTQ;From LiDAR point cloud towards digital twin city: Clustering city objects based on Gestalt principles
What is the definition of a 'Digital Twin'?;error-free;0.2337;MTIIC78R;Modular based flexible digital twin for factory design
What is the definition of a 'Digital Twin'?;cyber-physical system;0.2313;GINZN6BA;Closed-loop digital twin system for air cargo load planning operations
What is the definition of a 'Digital Twin'?;a digital representation of any real-world counterpart;0.2244;YH7TUP9C;A Distributed Ledger Approach to Digital Twin Secure Data Sharing
What is the definition of a 'Digital Twin'?;a virtual model;0.2244;4BJ6JSS3;Digital Twin-based Cyber Physical System for Sustainable Project Scheduling
What is the definition of a 'Digital Twin'?;a PDF file of an article that has undergone enhancements after acceptance;0.2241;BS4Y99Y7;Airframe digital twin technology adaptability assessment and technology demonstration
What is the definition of a 'Digital Twin'?;a digital twin in the agriculture domain;0.221;FNVBL8B3;A digital twin for smart farming
What is the definition of a 'Digital Twin'?;general definition;0.2169;DKBW9ABI;Classifying Digital Twins: A Three-Dimensional Conceptual Reference Model
What is the definition of a 'Digital Twin'?;meets the logistic behavior of a new family of automated guided vehicles;0.2143;7PZIFQPX;From the Cyber-Physical System to the Digital Twin: the process development for behaviour modelling of a Cyber Guided Vehicle in M2M logic
What is the definition of a 'Digital Twin'?;calibrated model is now attached to the individual vehicle;0.2139;KNFS799D;Improving Prediction Capability of Quadcopter Through Digital Twin
What is the definition of a 'Digital Twin'?;accurate state of each battery cell in real-time;0.2116;WBQY93UF;Digital twin for battery systems: Cloud battery management system with online state-of-charge and state-of-health estimation
What is the definition of a 'Digital Twin'?;potential fuel savings;0.2103;MXM4D9SW;Design of a Hybrid Digital-Twin Flight Performance Model Through Machine Learning
What is the definition of a 'Digital Twin'?;integrated with solid or surface objects;0.2072;ZPXFVK4C;INTEGRATION OF 3D OBJECTS AND TERRAIN FOR 3D MODELLING SUPPORTING THE DIGITAL TWIN
What is the definition of a 'Digital Twin'?;to manage the condition of an asset in a smart way;0.2051;7EH2EZMB;Seismic RTDT: Real-Time Digital Twin for Boosting Performance of Seismic Operations
What is the definition of a 'Digital Twin'?;MATLAB/ Simulink;0.2023;XHJ6HV3G;Health monitoring and prognosis of electric vehicle motor using intelligent-digital twin
What is the definition of a 'Digital Twin'?;a case study for above mentioned area of application;0.2022;UCS7UE3H;Product Processes based on Digital Twin
What is the definition of a 'Digital Twin'?;training simulator;0.2007;P9SE9MVR;FROM CAD TO PHYSICS-BASED DIGITAL TWIN: FRAMEWORK FOR REAL-TIME SIMULATION OF VIRTUAL PROTOTYPES
What is the definition of a 'Digital Twin'?;replication quality;0.1976;GKPXJQLQ;Digital twin based method to monitor and optimize belt conveyor maintenance and operation
What is the definition of a 'Digital Twin'?;an integrated multiphysics, multiscale simulation of a vehicle or system;0.1974;3NGYQBZ2;Digital Twin Data Modeling with AutomationML and a Communication Methodology for Data Exchange
What is the definition of a 'Digital Twin'?;CNC machine tool (CNCMT);0.1894;SFM4YFNK;Digital twin for CNC machine tool: modeling and using strategy
What is the definition of a 'Digital Twin'?;Numerical simulation of HF generator with self-excitation;0.1784;68WE2MAG;Development of digital twin of high frequency generator with self-excitation in Simulink
What is the definition of a 'Digital Twin'?;broadcast address;0.1773;VRV5QCPY;Digital twin-driven system for roller conveyor line: design and control
What is the definition of a 'Digital Twin'?;A New Shop-Floor Paradigm;0.1761;V39ZWKXQ;Digital Twin Shop-Floor: A New Shop-Floor Paradigm Towards Smart Manufacturing
What is the definition of a 'Digital Twin'?;the real life application seems to be possible;0.1742;JLLCLLDJ;Digital Twin Approach for Solving Reconfiguration Planning Problems in RMS
What is the definition of a 'Digital Twin'?;a digitalization technology;0.1735;U25RKLBI;Digital Twin-based Smart Building Management and Control Framework
What is the definition of a 'Digital Twin'?;This may not be suitable for all digital twin applications;0.1712;MZ3YMI6M;Immersive Applications of Industrial Digital Twins
What is the definition of a 'Digital Twin'?;a comprehensive representation of a product or process into a digital world;0.1688;8PUA6WJ3;Digital Twin Applications: A Review
What is the definition of a 'Digital Twin'?;to integrate ultra-high fidelity simulation;0.1652;K9KXD777;Multiphysics Stimulated Simulation Digital Twin Methods for Fleet Management
What is the definition of a 'Digital Twin'?;three-level structure;0.1619;XS2I3K43;The Modeling Method of Digital Twin Models for Machining Parts
What is the definition of a 'Digital Twin'?;fully-functional;0.1503;2FRVPYSY;A Method for Digital Twin Generation Based on the Aggregation of Information Objects
What is the definition of a 'Digital Twin'?;dynamic system;0.1374;EXHN7WBM;Dynamic Analysis of Digital Twin System Based on Five-Dimensional Model
What is the definition of a 'Digital Twin'?;synthesizing monitoring/inspections;0.1313;UW6HPDVE;A new concept of digital twin of artifact systems: synthesizing monitoring/inspections, physical/numerical models, and social system models
What is the definition of a 'Digital Twin'?;𝑀 workstations on the assembly flow line;0.1302;EII52ANL;Optimized throughput improvement of assembly flow line with digital twin online analytics
What is the definition of a 'Digital Twin'?;to enable the vision of precision cardiology;0.1282;CNPU63SP;The ‘Digital Twin’ to enable the vision of precision cardiology
What is the definition of a 'Digital Twin'?;great advantage;0.1235;8KJ5792Y;A digital twin approach to develop a new autonous system able to operate in high temperature environments within industrial plants
What is the definition of a 'Digital Twin'?;real-time crane’s trajectory prediction;0.1219;EH8YSCYH;Faster than real-time simulation of mobile crane dynamics using digital twin concept
What is the definition of a 'Digital Twin'?;a new concept for describing a new wave in modelling and simulation;0.1193;ZHBHAAL2;Digital Twin: Applying emulation for machine reconditioning
What is the definition of a 'Digital Twin'?;virtualising, light-weighting;0.114;MUR2TA47;Framework for manufacturing-tasks semantic modelling and manufacturing-resource recommendation for digital twin shop-floor
What is the definition of a 'Digital Twin'?;laboratorial tools and environment;0.1109;VI9RUZQF;Work in Progress: Enable Digital Thread and Digital Twin Learning Envi-ronment for Cybermanufacturing Education
What is the definition of a 'Digital Twin'?;an integrated multiphysics, multi-scale, probabilistic simulation;0.11;K7DU9LXD;A Digital Twin Proof of Concept to Support Machine Prognostics with Low Availability of Run-To-Failure Data
What is the definition of a 'Digital Twin'?;two transfer functions;0.1029;BCGITJVS;Information-Based Model Discrimination for Digital Twin Behavioral Matching
What is the definition of a 'Digital Twin'?;coefficients of the basis expansion;0.1;NHT35NVG;Aerodynamic Data Fusion Towards the Digital Twin Paradigm
What is the definition of a 'Digital Twin'?;how twin sparks are produced at 20,000 Volts;0.0807;6VBUMC5I;Digital Twin and Triple Spark Ignition in Four-Stroke Internal Combustion Engines of Two-Wheelers
What is the definition of a 'Digital Twin'?;virtual model that is dynamically connected with physical entities in the realistic world;0.0723;XRMAEIYF;Discussion on the New Operation Management Mode of Hydraulic Engineering Based on the Digital Twin Technique
What is the definition of a 'Digital Twin'?;universal data model;0.0712;927ACLCW;A Comparative Study on Digital Twin Models
What is the definition of a 'Digital Twin'?;complete digital twin platform for optimum predictive maintenance strategy;0.0694;QCKVFXQ6;A Review and Methodology Development for Remaining Useful Life Prediction of Offshore Fixed and Floating Wind turbine Power Converter with Digital Twin Technology Perspective
What is the definition of a 'Digital Twin'?;virtual model of physical entity through digitization;0.0654;VS5P7TQC;Digital-twin-driven geometric optimization of centrifugal impeller with free-form blades for five-axis flank milling
What is the definition of a 'Digital Twin'?;low threshold environments;0.0595;X5QAAVQX;SMART CITY DEVELOPMENT WITH DIGITAL TWIN TECHNOLOGY
What is the definition of a 'Digital Twin'?;the process and method of using existing theoretical knowledge to build virtual models;0.0547;4BWN94G4;Structural Design of Digital Twin Laboratory Model Based on Instruments Sharing Platform
What is the definition of a 'Digital Twin'?;novel governance model for resource planning and scheduling;0.0471;WXUEUYP2;Pharmaceutical quality control laboratory digital twin – A novel governance model for resource planning and scheduling
What is the definition of a 'Digital Twin'?;a cuttingedge concept;0.0454;YZFULY4I;Data Construction Method for the Applications of Workshop Digital Twin System
