question;answer;score;key;title
What are applications of a 'Digital Twin'?;prevention of substandard products which do not meet quality requirements;0.4479;CUYMP9GJ;Improvement of the quality of designed cylindrical grinding cycle with traverse feeding based on the use of digital twin options
What are applications of a 'Digital Twin'?;individual machines;0.4473;P9SE9MVR;FROM CAD TO PHYSICS-BASED DIGITAL TWIN: FRAMEWORK FOR REAL-TIME SIMULATION OF VIRTUAL PROTOTYPES
What are applications of a 'Digital Twin'?;hyper realism, computability, controllability, and predictability;0.4471;B85IJW7W;A Digital-Twin-Assisted Fault Diagnosis Using Deep Transfer Learning
What are applications of a 'Digital Twin'?;topics like condition monitoring and predictive maintenance;0.4422;88K3FBYL;Integration of a digital twin as human representation in a scheduling procedure of a cyber-physical production system
What are applications of a 'Digital Twin'?;production planning, integration planning, survey, body-in-white production system;0.4405;UN6UGX5A;A Survey on the Necessity for a Digital Twin of Production in the Automotive Industry
What are applications of a 'Digital Twin'?;people and objects in the building and collecting data;0.4395;U25RKLBI;Digital Twin-based Smart Building Management and Control Framework
What are applications of a 'Digital Twin'?;high precision products;0.4394;9AQEKTQ5;A digital twin-driven approach for the assembly-commissioning of high precision products
What are applications of a 'Digital Twin'?;prognostic and health management and virtual commissioning;0.4363;6FT5QEXR;Challenges in Digital Twin Development for Cyber-Physical Production Systems
What are applications of a 'Digital Twin'?;available physical models, history knowledge and real time data;0.4355;3XF5JEB5;Deep learning-enabled intelligent process planning for digital twin manufacturing cell
What are applications of a 'Digital Twin'?;design and off-line optimization;0.4346;L38AT93I;Digital Twin Reference Model Development to Prevent Operators’ Risk in Process Plants
What are applications of a 'Digital Twin'?;control operations;0.434;57AV5YLB;Application of the Digital Twin Concept to Solve the Monitoring Task of Machine-Building Technological Process
What are applications of a 'Digital Twin'?;indoor road network and RFID readers;0.4294;QL4WMN7G;DTCluster: A CFSFDP Improved Algorithm for RFID Trajectory Clustering Under Digital-twin Driven
What are applications of a 'Digital Twin'?;Methods of computational modeling of coronary heart vessels;0.4274;GKZ4GI9F;Methods of computational modeling of coronary heart vessels for its digital twin
What are applications of a 'Digital Twin'?;simulation-oriented closed loop system consisting of physical and digital components;0.4256;U9UCIP9I;The Digital Twin – Birth of an Integrated System in the Digital Age
What are applications of a 'Digital Twin'?;non-stationarity parameters of oscillatory systems;0.4253;68WE2MAG;Development of digital twin of high frequency generator with self-excitation in Simulink
What are applications of a 'Digital Twin'?;wind-tunnel measurements;0.4249;NHT35NVG;Aerodynamic Data Fusion Towards the Digital Twin Paradigm
What are applications of a 'Digital Twin'?;calculates the moving resistance along the belt from the current operating conditions;0.4246;GKPXJQLQ;Digital twin based method to monitor and optimize belt conveyor maintenance and operation
What are applications of a 'Digital Twin'?;A. Turbine blade in-service degradation;0.4214;EHXWKB2X;Digital Geometry to Support a Gas Turbine Digital Twin
What are applications of a 'Digital Twin'?;simulation and testing;0.4213;LSIEPK88;Construction of Digital Twin Geotechnical Resistance Model for Liquefaction Risk Evaluation
What are applications of a 'Digital Twin'?;real-time data feed from field sensors;0.4198;UKECM3QZ;Holistic Approach to Prolong Giant Onshore Abu Dhabi Gas Field Production Plateau and Optimize CAPEX/OPEX Using an Integrated Asset Model as a Digital Twin
What are applications of a 'Digital Twin'?;monitoring and controlling industrial equipment;0.4168;EVSAD75U;IoT-based Mine Ventilation Control System Architecture with Digital Twin
What are applications of a 'Digital Twin'?;micro punching system;0.4165;B5IQC44M;Digital Twin-Driven Cyber-Physical System for Autonomously Controlling of Micro Punching System
What are applications of a 'Digital Twin'?;instruments sharing laboratory;0.4161;4BWN94G4;Structural Design of Digital Twin Laboratory Model Based on Instruments Sharing Platform
What are applications of a 'Digital Twin'?;complex analytical methods;0.4142;U5I89LUX;Planning Agricultural Core Road Networks Based on a Digital Twin of the Cultivated Landscape
What are applications of a 'Digital Twin'?;Centre for rapid and sustainable product development;0.4104;GKUTE33A;Industry 4.0 - Digital Twin Applied to Direct Digital Manufacturing
What are applications of a 'Digital Twin'?;AI tools;0.4095;TIKPF7GD;Contribution to the development of a Digital Twin based on product lifecycle to support the manufacturing process
What are applications of a 'Digital Twin'?;digital services;0.4061;A4Q5WZSU;Architecture of a Digital Twin for Enabling Digital Services for Battery Systems
What are applications of a 'Digital Twin'?;steady-state;0.406;XFPQ7MJV;Preliminary Exploration on Digital Twin for Power Systems: Challenges, Framework, and Applications
What are applications of a 'Digital Twin'?;systems and service;0.4057;SCXTUP4P;Digital Twin for Legacy Systems: Simulation Model Testing and Validation
What are applications of a 'Digital Twin'?;Manufacturing  	Kousay Samir*;0.4051;38QJMFHC;"Real-Time asset tracking; a starting point for Digital Twin implementation in Manufacturing"
What are applications of a 'Digital Twin'?;biomaterial, health care and automotive industries;0.4014;XMYWD2MT;A digital twin for rapid qualification of 3D printed metallic components
What are applications of a 'Digital Twin'?;product digitization;0.3991;SDUHDDQS;Modeling of Digital Twin Workshop Based on Perception Data
What are applications of a 'Digital Twin'?;aeronautics and space;0.3977;J4855XH6;Sensor Fusion of Camera and Cloud Digital Twin Information for Intelligent Vehicles
What are applications of a 'Digital Twin'?;life-extension fatigue test;0.3974;HYCEK9Q3;Demonstration of an Airframe Digital Twin Framework Using a CF-188 Full-Scale Component Test
What are applications of a 'Digital Twin'?;high-fidelity models of the devices under test;0.397;JVMYN4TV;A Survey of Digital Twin Technology for PHM
What are applications of a 'Digital Twin'?;condition monitoring and diagnosis of the ECS;0.3961;92XJ4YQ5;A Methodology for the Experimental Validation of an Aircraft ECS Digital Twin Targeting System Level Diagnostics
What are applications of a 'Digital Twin'?;continuous monitoring of carotid stenosis/stroke potential;0.3941;HL9QWGCY;A semi-active human digital twin model for detecting severity of carotid stenoses from head vibration—A coupled computational mechanics and computer vision method
What are applications of a 'Digital Twin'?;virtual reality, robot control, mobile networks, network security;0.3907;539YHFFY;Prototyping a Digital Twin for Real Time Remote Control Over Mobile Networks: Application of Remote Surgery
What are applications of a 'Digital Twin'?;data driven in geological disasters;0.3892;MSXN996B;Monitoring and Warning for Digital Twin-driven Mountain Geological Disaster
What are applications of a 'Digital Twin'?;simulations;0.3887;K9KXD777;Multiphysics Stimulated Simulation Digital Twin Methods for Fleet Management
What are applications of a 'Digital Twin'?;model-based systems engineering, design, and simulation;0.3884;87DPTMGH;Implementation of “Digital Twin” Concept for Modern Project-Based Engineering Education
What are applications of a 'Digital Twin'?;drilling semi- submersible;0.3877;DAFCATPU;RB-FEA Based Digital Twin for Structural Integrity Assessment of Offshore Structures
What are applications of a 'Digital Twin'?;qualitative and quantitative risk assessment;0.386;VVEVCFCA;Review of modern software complexes and digital twin concept for forecasting emergency situations in oil and gas industry
What are applications of a 'Digital Twin'?;capturing and processing real-time data;0.3855;X9W58MWL;Digital twin for Advanced Service delivery systems: Opportunities and challenges
What are applications of a 'Digital Twin'?;fast engineering new autonomous systems for industrial plants;0.3851;8KJ5792Y;A digital twin approach to develop a new autonous system able to operate in high temperature environments within industrial plants
What are applications of a 'Digital Twin'?;Simulation	Monitoring	Connected things;0.3806;WTFB6SW7;Reliable Digital Twin for Connected Footballer
What are applications of a 'Digital Twin'?;equipment that he operates and create models to exchange data between systems;0.3792;T4RKMT4Y;Challenges of Digital Twin System
What are applications of a 'Digital Twin'?;modeling, analyzing and controlling cutting processes;0.3762;TVJGMFUL;Digital twin modeling method based on biomimicry for machining aerospace components
What are applications of a 'Digital Twin'?;Management of Drinking Water Distribution Networks Conejos;0.3747;3YQXAS6F;Building and exploiting a Digital Twin for the management of drinking water distribution networks
What are applications of a 'Digital Twin'?;medical decision-making support subsystems;0.3692;8GMRWF67;«Digital Twin» technology in medical information systems
What are applications of a 'Digital Twin'?;Towards Optimizing Food Production;0.368;7NZE83PR;Digital Twin Technology for Aquaponics: Towards Optimizing Food Production with Dynamic Data Driven Application Systems
What are applications of a 'Digital Twin'?;Modelling;0.3665;J3NVSI7T;A molecular dynamics based digital twin for ultrafast laser material removal processes
What are applications of a 'Digital Twin'?;management and control of the manufacturing systems;0.3658;MDDXCPAC;Synchronizing physical factory and its digital twin through an IIoT middleware: a case study
What are applications of a 'Digital Twin'?;intelligent manufacturing and service in the future;0.3656;F6KMN2VJ;Research on Digital Twin Technology for Production Line Design and Simulation
What are applications of a 'Digital Twin'?;robust physics and 3D engines;0.3653;ZHBHAAL2;Digital Twin: Applying emulation for machine reconditioning
What are applications of a 'Digital Twin'?;Design and Construction of the Building but also the Manufacturing and the Operational phases;0.365;QQUDTGVI;SPHERE: BIM Digital Twin Platform
What are applications of a 'Digital Twin'?;prototype applications;0.3644;KJU852R4;Digital Twin for Everything: Some Pilot Studies
What are applications of a 'Digital Twin'?;creates associations;0.3622;EGYT5NTV;Digital twin-driven optimization of gas exchange system of 2-stroke heavy fuel aircraft engine
What are applications of a 'Digital Twin'?;human robot collaboration;0.3615;4AZMQETA;Digital twin for adaptation of robots’ behavior in flexible robotic assembly lines
What are applications of a 'Digital Twin'?;automated procedures, measurement and control of operations;0.3609;NPU8VBB4;Comparison of Digital Twin Development in Manufacturing and Maritime Domains
What are applications of a 'Digital Twin'?;cumulative effect of the constantly changing variables that arise when processing a batch of parts;0.3603;2XZP4HKG;Designing optimal automatic cycles of round grinding based on the synthesis of digital twin technologies and dynamic programming method
What are applications of a 'Digital Twin'?;CONCLUSION AND FUTURE WORK;0.3579;TDVNP8K2;Improving Process Using Digital Twin: A Methodology for the Automatic Creation of Models
What are applications of a 'Digital Twin'?;mouse and graphic display;0.3562;642NDEKE;Digital twin enhanced human-machine interaction in product lifecycle
What are applications of a 'Digital Twin'?;Smart Industry;0.3552;B5NQWNVI;Digital Twin of Experimental Smart Manufacturing Assembly System for Industry 4.0 Concept
What are applications of a 'Digital Twin'?;production managers;0.355;UNQE5KVW;A Digital Twin for Automated Root-Cause Search of Production Alarms Based on KPIs Aggregated from IoT
What are applications of a 'Digital Twin'?;the capability of carrying a load of material, running an automated guiding schedule;0.3549;7PZIFQPX;From the Cyber-Physical System to the Digital Twin: the process development for behaviour modelling of a Cyber Guided Vehicle in M2M logic
What are applications of a 'Digital Twin'?;algorithms;0.3547;T96GMF6N;Digital Twin in manufacturing: A categorical literature review and classification
What are applications of a 'Digital Twin'?;electric vehicle;0.3547;VXJIA2DU;Data-centric middleware based digital twin platform for dependable cyber-physical systems
What are applications of a 'Digital Twin'?;customized reproduction operators and local search procedures;0.3518;IKFFKWZ3;The Indicator-Based Evolutionary Algorithm for the Digital Twin
What are applications of a 'Digital Twin'?;data collection, management, analytics and decision support;0.3507;6C4XWIF3;Developing a City-Level Digital Twin Propositions and a Case Study
What are applications of a 'Digital Twin'?;oil-fired and gas-fired boilers, rocket engines;0.3507;6VBUMC5I;Digital Twin and Triple Spark Ignition in Four-Stroke Internal Combustion Engines of Two-Wheelers
What are applications of a 'Digital Twin'?;Mechatronic Assembly System4.1. Virtual Model;0.3505;693Q4DDT;Process Modelling of Geothermal Drilling System Using Digital Twin for Real-Time Monitoring and Control
What are applications of a 'Digital Twin'?;reallocation of both staff and equipment satisfying better high priority samples;0.349;WXUEUYP2;Pharmaceutical quality control laboratory digital twin – A novel governance model for resource planning and scheduling
What are applications of a 'Digital Twin'?;maintenance activities in a production plant;0.3432;4GDNPC75;Using digital twin for maintenance applications in manufacturing: State of the Art and Gap analysis
What are applications of a 'Digital Twin'?;we design a Chi-square detector to monitor the estimation process;0.3415;C2D77GFH;A Game-Theoretic Approach to Secure Estimation and Control for Cyber-Physical Systems with a Digital Twin
What are applications of a 'Digital Twin'?;doing area budget for wall decoration;0.3369;ZPXFVK4C;INTEGRATION OF 3D OBJECTS AND TERRAIN FOR 3D MODELLING SUPPORTING THE DIGITAL TWIN
What are applications of a 'Digital Twin'?;management of logistics systems;0.3369;TWVQQD4V;Simulation-ready digital twin for realtime management of logistics systems
What are applications of a 'Digital Twin'?;human center management and mobile digital shopfloor meetings for the blues;0.3367;Y5M4P8VH;Digital Twin as Enabler for an Innovative Digital Shopfloor Management System in the ESB Logistics Learning Factory at Reutlingen - University
What are applications of a 'Digital Twin'?;simulation system’s use of the information from the real world;0.3361;2JVRVXWD;Sensor Control in Anti-Submarine Warfare—A Digital Twin and Random Finite Sets Based Approach
What are applications of a 'Digital Twin'?;design process, simulation-based design;0.3336;APJ4X26H;CONCEPTION OF A DIGITAL TWIN IN MECHANICAL ENGINEERING – A CASE STUDY IN TECHNICAL PRODUCT DEVELOPMENT
What are applications of a 'Digital Twin'?;optimization of production, genetic algorithm;0.3335;ZUM4GYJH;The digital twin of an industrial production line within the industry 4.0 concept
What are applications of a 'Digital Twin'?;AnyLogic simulation tool coupled with Excel files;0.3321;V9E4Q5GY;Digital Twin as a decision-making tool to opt for the most promising Product Design Strategies in a Circular Economy
What are applications of a 'Digital Twin'?;Strategy and Future Development;0.3292;XLKF9SW5;From BIM Towards Digital Twin: Strategy and Future Development for Smart Asset Management
What are applications of a 'Digital Twin'?;efficient process preview, dynamic equipment modeling and adaptive device controlling;0.327;DNCLEY3P;Digital twin-enabled self-evolved optical transceiver using deep reinforcement learning
What are applications of a 'Digital Twin'?;web browsers and smart phones;0.326;V9N7P5QV;Visual validation services with time coordination for senior citizens social events - OldBirds digital twin platform
What are applications of a 'Digital Twin'?;Concrete alignment, distortion and flatness inspection;0.3242;IUXQIB7Z;Mobile Mapping, Machine Learning and Digital Twin for Road Infrastructure Monitoring and Maintenance: Case Study of Mohammed VI Bridge in Morocco
What are applications of a 'Digital Twin'?;software platforms;0.3241;EXHN7WBM;Dynamic Analysis of Digital Twin System Based on Five-Dimensional Model
What are applications of a 'Digital Twin'?;cube fluid temperature;0.3229;U6QPZNLA;Development and creation a model of a digital twin of the cubepart rectification installation for the separation of a binary water-alcohol mixture
What are applications of a 'Digital Twin'?;physical objects data, virtual objects data, service data and their fusion data;0.3049;PFH4WHKJ;A Novel Cloud-Based Framework for the Elderly Healthcare Services Using Digital Twin
What are applications of a 'Digital Twin'?;automated 3D reconstruction;0.3028;RWE6I862;Towards Automated 3D reconstruction in SME factories and Digital Twin Model generation
What are applications of a 'Digital Twin'?;operational and maintenance experiences;0.3027;QHM3S947;Exploiting Digital Twin Technology to Teach Engineering Fundamentals and Afford Real-World Learning Opportunities
What are applications of a 'Digital Twin'?;data-driven solutions incorporating advanced analytics;0.2983;3G7NXKMU;The Importance of Feature Selection Methods for the Error Prediction Process of a Digital Twin
What are applications of a 'Digital Twin'?;Extraction Process Design;0.2982;CTYJMYLC;Digital Twin for Extraction Process Design and Operation
What are applications of a 'Digital Twin'?;Advanced robotics;0.2978;572LPHHW;An Investigation of Smart Manufacturing Using Digital Thread and Digital Twin Technology for Enhancement of Product Life Cycle
What are applications of a 'Digital Twin'?;behaviors and interactions;0.295;INBBUYW2;Time series behavior modeling with digital twin for Internet of Vehicles
What are applications of a 'Digital Twin'?;connected and synchronized digital replica of physical assets;0.2903;SIMDFEEZ;Digital Twin Strategies for SoS 4 Challenges and 4 Architecture Setups for Digital Twins of SoS
What are applications of a 'Digital Twin'?;cloud computing, internet of thing, artificial intelligence and virtual reality;0.2884;F69GI4F3;A Digital Twin Concept for Manufacturing Systems
What are applications of a 'Digital Twin'?;smart cities [27], healthcare and social communications;0.2874;4BJ6JSS3;Digital Twin-based Cyber Physical System for Sustainable Project Scheduling
What are applications of a 'Digital Twin'?;enterprises visualizing and implementing in real life;0.2833;9UKU3LWV;Digital Twin for Machining Tool Condition Prediction
What are applications of a 'Digital Twin'?;smart building;0.2829;SVV52EKF;A Digital Twin Approach for Fault Diagnosis in Distributed Photovoltaic Systems
What are applications of a 'Digital Twin'?;AI-enabled remote sensing, social sensing and crowdsourcing technologies;0.2827;5AQLPFJQ;Disaster City Digital Twin: A vision for integrating artificial and human intelligence for disaster management
What are applications of a 'Digital Twin'?;an AR application that uses Microsoft HoloLens;0.2801;EGURTTDW;Visualisation of the Digital Twin data in manufacturing by using Augmented Reality
What are applications of a 'Digital Twin'?;propeller and hull cleaning;0.2787;ZFDVBFFN;Data-driven ship digital twin for estimating the speed loss caused by the marine fouling
What are applications of a 'Digital Twin'?;less sophisticated analyses;0.2757;DNHFMXAH;Is Digital Thread/Digital Twin Affordable? A Systemic Assessment of the Cost of DoD’s Latest Manhattan Project
What are applications of a 'Digital Twin'?;autonomous robotic systems including their programming and monitoring;0.2743;3EI6UF47;Cloud-Based Digital Twin for Industrial Robotics
What are applications of a 'Digital Twin'?;structure monitoring, lifetime forecasting, in-time manufacturing;0.27;X9GZT7YE;The digital twin of discrete dynamic systems: Initial approaches and future challenges
What are applications of a 'Digital Twin'?;to distinguish between calculated and measured quantities;0.2655;V366FAZH;Torque-Based Temperature Control in Friction Stir Welding by Using a Digital Twin
What are applications of a 'Digital Twin'?;real-time virtual offshore environment;0.265;TD6NLD6T;Digital Twin - Engineering with the Human Factor in the Loop
What are applications of a 'Digital Twin'?;a wire wear model and a web interface for drawworks design and specifications;0.2643;232YHQTK;Using an Advanced Digital Twin to Improve Downhole Pressure Control
What are applications of a 'Digital Twin'?;industrial testing;0.2623;C4JP35PK;Structural Health Management of Damaged Aircraft Structures Using the Digital Twin Concept
What are applications of a 'Digital Twin'?;running as separate processes in a Ubuntu 18.04 desktop host;0.2611;B75SXXWQ;A Digital Twin Based Industrial Automation and Control System Security Architecture
What are applications of a 'Digital Twin'?;product lifecycle management functions;0.261;ZD3XGJVM;A Unified Ontology Namespace for Enterprise Integration a Digital Twin Case Study
What are applications of a 'Digital Twin'?;the process of chip formation and wear of the cutting tool;0.2561;ZWW4HY3Q;Digital equipment twin as the basis for the consumer in digital production
What are applications of a 'Digital Twin'?;sensory-motor signal correlations;0.2546;2NACLDXR;Information Digital Twin—Enabling Agents to Anticipate Changes in Their Tasks
What are applications of a 'Digital Twin'?;Noninvasive Precise Pulmonary Healthcare;0.2539;DW6NPJ6H;Create the Individualized Digital Twin for Noninvasive Precise Pulmonary Healthcare
What are applications of a 'Digital Twin'?;"maintenance; monitoring sensors";0.2537;8TK7E6T7;Numerical Analysis of the Creep and Shrinkage Experienced in the Sydney Opera House and the Rise of Digital Twin as Future Monitoring Technology
What are applications of a 'Digital Twin'?;supply chain activities and processes;0.2521;VPEKAMLS;The digital twin technology and its role in manufacturing
What are applications of a 'Digital Twin'?;accurate prediction models for fatigue estimation of marine structures;0.2505;DZC2B3WZ;The True Digital Twin Concept for Fatigue Re-Assessment of Marine Structures
What are applications of a 'Digital Twin'?;manufacturing shopfloors with perceptual system and multi-agent;0.2489;ELJTYQ98;Digital twin-based process reuse and evaluation approach for smart process planning
What are applications of a 'Digital Twin'?;realistic behaviour of the bridges as well as future performance;0.2479;8N5N3QAK;Digital Twin Models for Maintenance of Cable-Supported Bridges
What are applications of a 'Digital Twin'?;assets in the oil & gas and wind industry;0.2475;KBT8PDJL;True Fatigue Life Calculation Using Digital Twin Concept and Operational Modal Analysis
What are applications of a 'Digital Twin'?;Processed Surface, Surface Roughness, Modeling;0.2461;YDXA6GDW;Creating Digital Twin of Processed Surface for Industry 4.0
What are applications of a 'Digital Twin'?;"deployment approach; and (iii) agility contextual enablers";0.2428;UACH5QLT;TOWARDS AN EQUILIBRIUM MODEL FOR MEASURING THE IMPACT OF DIGITAL TWIN TECHNOLOGY ON ENTERPRISE AGILITY
What are applications of a 'Digital Twin'?;contrast stretching and noise filtering;0.2418;7DHG5GCV;Development of a bridge maintenance system for prestressed concrete bridges using 3D digital twin model
What are applications of a 'Digital Twin'?;Internet of Things technology, sensor technology and information fusion technology;0.2418;HB34W7ZP;Virtual monitoring method for hydraulic supports based on digital twin theory
What are applications of a 'Digital Twin'?;observing, exploring and predicting urban behavior;0.2396;E2ML8BZS;Petascale Cloud Supercomputing for Terapixel Visualization of a Digital Twin
What are applications of a 'Digital Twin'?;planning DP drilling operations;0.2396;EWZCSSAV;Digital Twin for Drilling Operations – Towards Cloud-Based Operational Planning
What are applications of a 'Digital Twin'?;Theory and practice of meat processing;0.2351;QR68EMV8;ABOUT A «DIGITAL TWIN» OF A FOOD PRODUCT
What are applications of a 'Digital Twin'?;the physical machine is equipped with strain gauge type load cells;0.2301;MRTEUZPG;Digital twin: current scenario and a case study on a manufacturing process
What are applications of a 'Digital Twin'?;huge manufacturing units or industries where physical presence is not always viable;0.2295;GI9T88QK;Process Parameter Monitoring and Control Using Digital Twin
What are applications of a 'Digital Twin'?;context and impact models;0.2289;DCEH5T6X;Building an organizational digital twin
What are applications of a 'Digital Twin'?;slightly different phenomena in different areas;0.2254;RMRA6NG2;Digital Twin: Empowering Enterprises Towards a System-of-Systems Approach
What are applications of a 'Digital Twin'?;MATLAB/ Simulink;0.2248;XHJ6HV3G;Health monitoring and prognosis of electric vehicle motor using intelligent-digital twin
What are applications of a 'Digital Twin'?;hierarchy, product management and used data categories;0.2224;DKBW9ABI;Classifying Digital Twins: A Three-Dimensional Conceptual Reference Model
What are applications of a 'Digital Twin'?;Job-Shop;0.2195;GBTQAQ97;Digital Twin Enhanced Dynamic Job-Shop Scheduling
What are applications of a 'Digital Twin'?;equipment maintenance, such as aircraft repair and life prediction;0.2172;9AYI984A;Digital twin-based industrial cloud robotics: Framework, control approach and implementation
What are applications of a 'Digital Twin'?;power stage, sampling circuit, and close-loop controller;0.2137;Q96SYKA8;Application of Digital Twin Concept in Condition Monitoring for DC-DC Converters
What are applications of a 'Digital Twin'?;aerospace manufacturing and the ship and boat building industry;0.2134;TJMJYHAG;Digital Twin Concepts in Manufacturing Industries - A Literature Review and Avenues for Further Research
What are applications of a 'Digital Twin'?;identifying the mechanical properties;0.2131;YADNI5MD;Mona Lisa's digital twin: identifying the mechanical properties of the panel combining experimental data and advanced finite-element modelling
What are applications of a 'Digital Twin'?;the ability to quickly perform hindcast and forecast assessments;0.2096;5INKRHM2;Developing a Digital Twin for Floating Production Systems Integrity Management
What are applications of a 'Digital Twin'?;Potentials of Monitoring of Product/Process;0.2076;W5C8RQDQ;The Digital Twin, Demonstrating the Potentials of Monitoring of Product/Process: a Case Based on an Agile Manufacturing Control Line
What are applications of a 'Digital Twin'?;complex equipment;0.2054;SFM4YFNK;Digital twin for CNC machine tool: modeling and using strategy
What are applications of a 'Digital Twin'?;sensors and communication interfaces;0.1993;SVQ5BSVR;Understanding Kid´s Digital Twin
What are applications of a 'Digital Twin'?;representation purposes;0.1983;CMB96B57;Digital Twin Requirements in the Context of Industry 4.0
What are applications of a 'Digital Twin'?;product design, smart manufacturing, usage monitoring and maintenance, repair and overhaul;0.193;RC6DB66H;Ant Colony Optimization Algorithm for Industrial Robot Programming in a Digital Twin
What are applications of a 'Digital Twin'?;stacked auto encoder, parameters-update rule, product quality monitor;0.1915;RQERGPUU;A Product Quality Monitor Model With the Digital Twin Model and the Stacked Auto Encoder
What are applications of a 'Digital Twin'?;modifications of the twin’s properties;0.1908;YH7TUP9C;A Distributed Ledger Approach to Digital Twin Secure Data Sharing
What are applications of a 'Digital Twin'?;whether it needs to support realtime or offline updating;0.1899;EIG2FUE9;Framework for a digital twin in manufacturing: scope and requirements
What are applications of a 'Digital Twin'?;design and development, manufacturing, and in-service monitoring stages;0.1875;JLBY6SMH;Understanding the role of a Digital Twin in Integrated Vehicle Health Management (IVHM)*
What are applications of a 'Digital Twin'?;optimization algorithms;0.1852;QXCHKIHZ;A Reconfigurable Modeling Approach for Digital Twin-based Manufacturing System
What are applications of a 'Digital Twin'?;condition monitoring systems;0.176;VMP5Z23U;Digital Twin for Reliability Analysis During Design and Operation of Mechatronic Systems
What are applications of a 'Digital Twin'?;facilitate complex and adaptive decision-making;0.1721;IMCMWAMK;Human Digital Twin: Enabling Human-Multi Smart Machines Collaboration
What are applications of a 'Digital Twin'?;utility connection, operation and contingency control, technical maintenance and repair;0.1705;QV6THMU3;Digital twin technology as an instrument for increasing electrical equipment reliability
What are applications of a 'Digital Twin'?;optimization loops;0.1673;4VN5HJZ4;Optimization-driven product development to support digital twin creation on the small UAV case study
What are applications of a 'Digital Twin'?;methodologies;0.1616;YRVBM6V7;Supporting the Design, Commissioning and Supervision of Smart Factory Components through their Digital Twin
What are applications of a 'Digital Twin'?;estimating the dynamic behavior;0.1595;CZ3BHH5Y;Electric Stock Digital Twin in a Subway Traction Power System
What are applications of a 'Digital Twin'?;optimizing sensors locations;0.1508;UF7KHPJK;Optimal Location of a Fiber-Optic-based sensing net for SHM applications using a digital twin
What are applications of a 'Digital Twin'?;ability to interface with databases using protocols such as MySQL;0.1492;9TV54YQA;A Six-Layer Digital Twin Architecture for a Manufacturing Cell
What are applications of a 'Digital Twin'?;simulation of the gearboxes;0.1482;VQAINFPT;The use of Digital Twin for predictive maintenance in manufacturing
What are applications of a 'Digital Twin'?;real-time monitoring and simulation;0.1472;K7DU9LXD;A Digital Twin Proof of Concept to Support Machine Prognostics with Low Availability of Run-To-Failure Data
What are applications of a 'Digital Twin'?;coordinate metrology in IISs;0.1428;9FN9GD27;A Digital Twin for Integrated Inspection System in Digital Manufacturing
What are applications of a 'Digital Twin'?;product design;0.1382;9LCXPT4D;Service Business Model Innovation: the digital twin technology
What are applications of a 'Digital Twin'?;damage and life prediction;0.1339;HVRNXY7P;Digital twin-based WEEE recycling, recovery and remanufacturing in the background of Industry 4.0
What are applications of a 'Digital Twin'?;machine learning and data analytics;0.1322;MJI3WK7Y;Digital Twin of Subsea Pipelines: Conceptual Design Integrating IoT, Machine Learning and Data Analytics
What are applications of a 'Digital Twin'?;Generation and Evaluation;0.1311;9EH3ELD7;Process compensated resonance testing (PCRT) inversion for material characterization and digital twin calibration
What are applications of a 'Digital Twin'?;product lifecycle and services;0.1295;UHBVFBUX;An Architectural Approach for Service Value Creation with the Digital Twin
What are applications of a 'Digital Twin'?;Discrete event simulation and Hybrid commissioning-simulation methods;0.1222;MG5A9EK7;Industrial IoT integrated with Simulation – A Digital Twin approach to support real-time decision making
What are applications of a 'Digital Twin'?;smart injection molding;0.1214;3TN77N7R;Digital Twin concept for smart injection molding
What are applications of a 'Digital Twin'?;automated modelling;0.1163;AERKAILM;CREATING THE DIGITAL TWIN WITH GENERAL PURPOSE SIMULATION MODELLING TOOLS
What are applications of a 'Digital Twin'?;improvedecision making and to build new models;0.1157;LJ6L7JA4;Digital Twin Software for Electrical Machines
What are applications of a 'Digital Twin'?;pool geometry, temperature and velocity fields, and solidification parameters;0.1123;SLLGI9M2;Building blocks for a digital twin of additive manufacturing
What are applications of a 'Digital Twin'?;simulation of machine dynamics;0.1111;JAYQ9NDJ;Fatigue life estimation of hydraulically actuated mobile working machines using Internet of Things and Digital Twin concepts
What are applications of a 'Digital Twin'?;cavity pressure sensors;0.1062;LRIA73PJ;Model-Driven Development of a Digital Twin for Injection Molding
What are applications of a 'Digital Twin'?;registering online free 3D car models;0.1017;ZF4KXHTQ;From LiDAR point cloud towards digital twin city: Clustering city objects based on Gestalt principles
What are applications of a 'Digital Twin'?;reduction of experimental effort required to design and optimise the manufacturing process;0.0972;HY25QL67;Digital Twin of the Polyurethane Rotational Moulding Process
What are applications of a 'Digital Twin'?;database management tools or traditional data processing applications;0.0948;AISSN8RV;Challenges of Digital Twin in High Value Manufacturing
What are applications of a 'Digital Twin'?;to manage personal data streams;0.0776;DGMXZVQ6;Smart City Platform Enabling Digital Twin
What are applications of a 'Digital Twin'?;successful﻿integration﻿of﻿connected﻿digital﻿technologies;0.0702;E3IEW4Q6;The Post-Occupancy Digital Twin: A Quantitative Report on Data Standardisation and Dynamic Building Performance Evaluation
What are applications of a 'Digital Twin'?;fundamental rules from theoretical studies;0.0698;IIAWIGPD;Deep Learning for Hybrid 5G Services in Mobile Edge Computing Systems: Learn From a Digital Twin
What are applications of a 'Digital Twin'?;light electric vehicle propulsion system;0.069;L2Y2793A;Digital Twin Real-Time FPGA Implementation for Light Electric Vehicle Propulsion System Using EMR Organization
